DOY,NIRv
1,0.0579443866950867
9,0.0580059174273485
17,0.0516540021371535
25,0.0606919119085814
33,0.0598023211028428
41,0.0583449231175748
49,0.0558825517512351
57,0.0556186629344553
65,0.0598088159271479
73,0.0597806832768126
81,0.0580381739824583
89,0.0663074330722565
97,0.0741358647470048
105,0.0802281350151683
113,0.1026830533374676
121,0.119583998952595
129,0.1280221409184282
137,0.142557225310577
145,0.1574939197100228
153,0.1723872809751556
161,0.2175080387417565
169,0.2471548404480657
177,0.3492567624643009
185,0.3774598236080511
193,0.4006438651102191
201,0.4005573549828021
209,0.3766100538502677
217,0.4300068858376755
225,0.4145937507341171
233,0.4005752810887698
241,0.3679603685996653
249,0.3082193427814311
257,0.2300986833806603
265,0.1756730971870291
273,0.1351425838100043
281,0.1173344472669872
289,0.0983520051745849
297,0.090609401342977
305,0.0841636610942855
313,0.0724118459140211
321,0.0719231765214637
329,0.0693752490992989
337,0.0682804951436992
345,0.0571245618888617
353,0.0526673692726026
361,0.0560034460413644
