DOY,NIRv
1,0.0574810431981248
9,0.0584175638903089
17,0.0604349737853273
25,0.0554035966890801
33,0.0531347756122712
41,0.0505109792612541
49,0.0497488419253139
57,0.0503522285452965
65,0.0501739461981614
73,0.0546613847809889
81,0.056478272448444
89,0.0786600274658356
97,0.0793671713661908
105,0.0877318704952849
113,0.0950901647931364
121,0.1094685476867367
129,0.1347254608747231
137,0.1417814997956658
145,
153,0.181016669684119
161,0.2100486317467756
169,0.3086576390552386
177,0.3464176575506256
185,0.3917609482421894
193,0.42622937634941
201,0.4208256958154352
209,0.4164333442691225
217,0.413912103254094
225,0.4120902107225956
233,0.3570265426990004
241,0.3349121883109057
249,0.2494519956187358
257,0.1922367689497498
265,0.1098558059820908
273,0.1060985111742901
281,0.0945822866833955
289,0.0890954033027973
297,0.0733447897065816
305,0.0746508458348388
313,0.0733930514088545
321,0.0731241547544735
329,0.0637502124026782
337,0.0627000638421173
345,0.0606700907457378
353,0.0610950983316753
361,0.0590345453958376
