DOY,NIRv
1,0.0714646387068332
9,0.0712627447880453
17,0.0709839743230004
25,0.0696167574537871
33,0.0703426397715433
41,0.0703383540675019
49,0.0683566146021974
57,0.0681890398824885
65,0.0716897410631628
73,0.072527388754278
81,0.0731883495531213
89,0.0753968101239974
97,0.0823055464722334
105,0.091061043799262
113,0.0958554196253245
121,0.1089730978169017
129,0.1264059320465
137,0.1336706343814333
145,0.1394772764064627
153,0.150413556877953
161,0.2006657035910431
169,0.2407380688091327
177,0.3274528298775478
185,0.3398914896502483
193,0.357747911692991
201,0.3544831193321899
209,0.3647667485961023
217,0.3661300321917817
225,0.3630694383784525
233,0.3644189400075548
241,0.3266058967545238
249,0.2925368958729875
257,0.2011390002255492
265,0.1674277014926374
273,0.1232665311704826
281,0.111396721702857
289,0.0958657500713364
297,0.0916025129753226
305,0.0857030224132304
313,0.0828934289348841
321,0.0798502473504073
329,0.0796228215818126
337,0.0745679344314343
345,0.0717479010827637
353,0.0732894713844422
361,0.0622811925679066
