DOY,NIRv
1,0.0816417964342784
9,0.08391871889122
17,0.0827845940955219
25,0.0814265842203103
33,0.0816298336480854
41,0.0870518432000681
49,0.0875363292796123
57,0.0941499999695278
65,0.0976066617602575
73,0.0961694137446238
81,0.0987272534553291
89,0.1064874908728738
97,0.1157975352567584
105,0.1241278839823325
113,0.1245842211194036
121,0.1313225042468523
129,0.1591191067574297
137,0.1922958005935325
145,0.2900511172557601
153,0.2973865414693061
161,0.3387225707292016
169,0.3537913597692932
177,0.3698866994736843
185,0.4008003317993447
193,0.4084593063065126
201,0.3986479304041092
209,0.3781188492410254
217,0.3550579837078659
225,0.3271480118778136
233,0.2946966735214414
241,0.2536290264330678
249,0.2391896806390034
257,0.1874063936507271
265,0.1386068546365363
273,0.1380352320536981
281,0.1201057287684073
289,0.1060555931807435
297,0.0961242655523797
305,0.0977498845468029
313,0.1053628818302408
321,0.105746802370345
329,0.1018937232340863
337,0.0919849184898636
345,0.0874227653721179
353,0.0885711182932755
361,0.0887768547995983
