DOY,NIRv
1,0.0776754034353175
9,0.0808738776892792
17,0.0817853985397772
25,0.0824244508690434
33,0.079472002461064
41,0.0735372475714455
49,0.0728277709523732
57,0.0791901857643566
65,0.0805226413360593
73,0.0973342646042531
81,0.1026361841002663
89,0.1121442995528002
97,0.1148246447502075
105,0.114047359675394
113,0.1255602235379891
121,0.1282647283507678
129,0.1441712446040323
137,0.1743958878860225
145,0.1821791597436608
153,0.2322587550635957
161,0.2435936823443467
169,0.2862192779918657
177,0.3037990558962644
185,0.3356530309156679
193,0.3761117093959968
201,0.3772685448811607
209,0.3688807936373806
217,0.3754714960448276
225,0.3617684947206231
233,0.3343389818856855
241,0.289480628929354
249,0.2761850655583558
257,0.2015640715096653
265,0.1876149317537881
273,0.1239028756228126
281,0.1247491687378743
289,0.112912984050965
297,0.0978810785925748
305,0.0987189296265555
313,0.0927468370490985
321,0.0933395765899052
329,0.0896838604048026
337,0.1032048301630783
345,0.0978175113651185
353,0.1028452969940785
361,0.1105565722693143
