DOY,NIRv
1,0.0648927037368764
9,0.0635547312254303
17,0.0626582835055415
25,0.062594045957176
33,0.0619695153207385
41,0.0571250768763797
49,0.060811384549878
57,0.0629776738942961
65,0.0676068928592686
73,0.07697303186869
81,0.0778413842987508
89,0.0892151277579123
97,0.0985609656322547
105,0.116737408940552
113,0.128433813712849
121,0.1315193648759779
129,0.1261402755560237
137,0.1274857279259716
145,0.1328483040909324
153,0.1784306363444693
161,0.2380498186836189
169,0.3329590100048275
177,
185,0.3698766743526485
193,0.3870443278707587
201,0.4277542292583247
209,0.4235162547482819
217,0.4042294030365433
225,0.398830335659501
233,0.3888495448003622
241,0.3209473079076579
249,0.2621110868408705
257,0.2371748737921641
265,0.1684276645281551
273,0.1428289191403121
281,0.1225398858298802
289,0.1146569342267452
297,0.1002955061317038
305,0.1011439967320065
313,0.0966782087743343
321,0.09285423928744
