DOY,NIRv
1,0.041921891666359
9,0.0433200627884493
17,0.0415579863942924
25,0.0146939382700818
33,0.0145272410744711
41,0.0360070235670588
49,0.0449091123529497
57,0.0538157656584725
65,0.0551724159106106
73,0.0662347291499799
81,0.0702889238349688
89,0.0826713149198518
97,0.1000208042357879
105,0.1081927711495168
113,0.1191203252386592
121,0.1205647576106774
129,0.1252256604557161
137,0.1504711064673758
145,0.15724075071211
153,0.1879808399717487
161,0.2310891853055716
169,0.2744312386739947
177,0.3664202727545589
185,0.4136112220973445
193,0.4248401915987979
201,0.4195496159369123
209,0.4112183668846842
217,0.3836477672867756
225,0.382752467825571
233,0.3503215823024034
241,0.3293187674671792
249,0.2679005852906851
257,0.2146312498710037
265,0.1537325589412914
273,0.1001205678903574
281,0.1044840169261424
289,0.1048186712125887
297,0.0881384939812223
305,0.0874303467500808
313,0.080160021036818
321,0.0759922884306801
329,0.0743203791126794
337,0.0695242404864057
345,0.0670173058372258
353,0.0681242003655021
361,0.0550684887405467
