DOY,NIRv
1,0.0590684451339551
9,0.054161972449511
17,0.0186718299176267
25,0.0450085919997931
33,0.0479550869152202
41,0.0490767239696403
49,0.0533504033319155
57,0.0554958807417694
65,0.0573520702669956
73,0.0580378489407738
81,0.0710078660672671
89,0.0745007875081454
97,0.0846122390092036
105,0.0879994987275673
113,0.1001341846314682
121,0.108233271277332
129,0.1107175586576751
137,0.1406091216277611
145,0.1692779230175031
153,0.1899390672967567
161,0.2226247767947385
169,0.2733009609689501
177,0.3859421030541938
185,0.3964344373410063
193,0.4015139113998532
201,0.4067299015831266
209,0.398045682694697
217,0.3924480794325048
225,0.3693043335180109
233,0.3402418206066513
241,0.2794548784759561
249,0.1840111940285774
257,0.1680474455204939
265,0.1312479280561009
273,0.1136127915972811
281,0.1074737280414709
289,0.0963437242912343
297,0.0891044560020363
305,0.0847102135165073
313,0.0772820952194163
321,0.0751998077999322
329,0.072120980057709
337,0.0655972526694865
345,0.0632760377779739
353,0.0633512311605831
361,0.0688481289291393
