DOY,NIRv
1,0.0662775788756205
9,0.0679489413296775
17,0.0701006443787397
25,0.0631909581213778
33,0.0647853821731836
41,0.064823968933051
49,0.0700877230409076
57,0.0780920953169553
65,0.0802637587732951
73,0.0892209346139352
81,0.1057016498315607
89,0.1296959201109269
97,0.1322088426358963
105,0.1361588118531081
113,0.1372698471505891
121,0.1413118399646306
129,0.1620434408169738
137,0.1726906848852598
145,
153,0.2097480056963603
161,0.2314102252223595
169,0.2615852163980342
177,0.2717899189539396
185,0.2883266383184956
193,0.3181202543660535
201,0.319184205203447
209,0.3095472360660536
217,0.3090280263864375
225,0.2966284290471886
233,0.2539051565312056
241,0.2253922836748779
249,0.1862495386519233
257,0.1638095964307485
265,0.1526489218892472
273,0.1370018467886004
281,0.124527304348175
289,0.1200580165349294
297,0.1074586961042948
305,0.1087548621603793
313,0.1177482121864808
321,0.1164452391407933
329,0.1109935056890916
337,0.1069521098929626
345,0.1136086268001126
353,0.1159425157243336
361,0.1088765365891473
