2023_01_01_NIRv,2023_01_09_NIRv,2023_01_17_NIRv,2023_01_25_NIRv,2023_02_02_NIRv,2023_02_10_NIRv,2023_02_18_NIRv,2023_02_26_NIRv,2023_03_06_NIRv,2023_03_14_NIRv,2023_03_22_NIRv,2023_03_30_NIRv,2023_04_07_NIRv,2023_04_15_NIRv,2023_04_23_NIRv,2023_05_01_NIRv,2023_05_09_NIRv,2023_05_17_NIRv,2023_05_25_NIRv,2023_06_02_NIRv,2023_06_10_NIRv,2023_06_18_NIRv,2023_06_26_NIRv,2023_07_04_NIRv,2023_07_12_NIRv,2023_07_20_NIRv,2023_07_28_NIRv,2023_08_05_NIRv,2023_08_13_NIRv,2023_08_21_NIRv,2023_08_29_NIRv,2023_09_06_NIRv,2023_09_14_NIRv,2023_09_22_NIRv,2023_09_30_NIRv,2023_10_08_NIRv,2023_10_16_NIRv,2023_10_24_NIRv,2023_11_01_NIRv,2023_11_09_NIRv,2023_11_17_NIRv,2023_11_25_NIRv,2023_12_03_NIRv,2023_12_11_NIRv,2023_12_19_NIRv,2023_12_27_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.05587111511762237,0.04942598526465217,0.052025333700114106,0.05436916277842758,0.0520952515778067,0.05232855320520889,0.055190927369456966,0.05307375640355767,0.05756073969133408,0.05976461793905361,0.06456601306621802,0.07402699794617677,0.09245909597173191,0.10027790887766504,0.10200949017514194,0.12473504919823995,0.1319267756256744,0.16609800016920254,,0.16776136518327847,0.18196107160058456,0.18505855149859005,0.1777880685890228,0.1650463759364769,0.1492989311391269,0.1261220112653943,0.11235414264108334,0.1039619104291175,0.0924981717892003,0.0855298880999389,0.07943010071762295,0.07472874402129384,0.07001956209999485,0.07402536978009032,0.0762710834530805,0.09424612203470631,0.09636782988593103,0.09145013771394257,0.09492261642902908,0.09717607732356635,0.09575355979896376,0.10239523581094036,0.11013024575092742,0.09483783831437675,0.09525761618383488,0.09050913047349164,68.4583781653,3261,Member State,United States of America,259,3000,20.8451917666,00010000000000000074,Washington,1000,NO
