DOY,NIRv
1,0.0790398232905876
9,0.0749678232641239
17,0.0703685853419096
25,0.0691721494294164
33,0.0673428571289361
41,0.0678010351426122
49,0.070058726797747
57,0.0737068027730958
65,0.0783008412412711
73,0.0863304375201614
81,0.1008132489942444
89,0.1040819647463343
97,0.1106137252571775
105,0.1178697207867876
113,0.144439791730741
121,0.1575393642162236
129,0.173657073714388
137,0.1804433821303127
145,0.1911722496110857
153,0.2056535446796373
161,0.2653319757961225
169,0.2902334540602823
177,0.3026128266179369
185,0.297202640800928
193,0.287329142141573
201,0.290283635091436
209,0.2911141748812212
217,0.2854430079809166
225,0.2618078650329457
233,0.2676180956596113
241,0.2472691968864503
249,0.2276420826731573
257,0.2008727996878112
265,0.1891322634632155
273,0.1464027274323142
281,0.1195173080020551
289,0.1073001171169184
297,0.1136168628007813
305,0.0973168379048248
313,0.0988366346378611
321,0.0932630469081764
329,0.0886870922496936
337,0.0847576309400161
345,0.0836772924418449
353,0.0798789483245844
361,0.0747886265640335
