DOY,NIRv
1,0.071156470782673
9,0.0728465864060232
17,0.0711026632352675
25,0.0698020527920673
33,0.0701530233680969
41,0.068540311845562
49,0.0722800453396103
57,0.0647844488222806
65,0.0707510582016181
73,0.0772371621902909
81,0.0989583822248062
89,0.1268174455165432
97,0.1365934157685708
105,0.1598377526648267
113,0.1696868344028543
121,0.1774440704633402
129,0.1826228968407062
137,0.1840691725803801
145,0.1835508505319214
153,0.1923983649411581
161,0.1996937064409857
169,0.2276146971306736
177,0.2472455056938152
185,0.2890399251384812
193,0.3022445799690291
201,0.2999142533270872
209,0.2948557475707766
217,0.3191368336694301
225,0.3128247257251105
233,0.2835105494032638
241,0.2781496489360326
249,0.2395481404452292
257,0.2306673538694137
265,0.1833796633225599
273,0.1544983561922585
281,0.1229718223121677
289,0.1086784168435287
297,0.100521745239624
305,0.0959242018386631
313,0.0899280279078546
321,0.0859812127746665
329,0.080123248950083
337,0.0800886932650777
345,0.076509820231802
353,0.0725280707958571
361,0.0726431144528446
