2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.15578276440211236,0.15033947007398202,0.1444709448681216,0.1378647021843671,0.13056894879069406,0.12575273583664043,0.13024840855373374,0.13481346095336896,0.1413771999014473,0.14520954119695115,0.14960651119942794,0.16203429466086022,0.1705817594518821,0.17497008015566753,0.1654326550774495,0.17325627409489552,0.17013117249683374,0.15601918277542778,0.1388733017575555,0.1449586483628082,0.15104504393929782,0.15244750584719824,0.17689977716794342,0.18341107546378704,0.2003481949916277,0.20359490974819452,0.20238608055665355,0.1973471202154301,0.18905486651263745,0.181153445887535,0.17504325314322905,0.15874987266963905,139.997333103,3257,Member State,United States of America,259,3000,65.1713348068,00020000000000000049,Texas,1000,NO
