DOY,NIRv
1,0.0486379165494603
9,0.0420007321200965
17,0.0691217665886443
25,0.0654553601339509
33,0.0742388402222089
41,0.0726028877747323
49,0.0731014671455534
57,0.0806394300387478
65,0.0828059731389459
73,0.0856033239250236
81,0.0835504395312973
89,0.0982325343739817
97,0.1018483214331446
105,0.1417765879844689
113,0.1614687122653059
121,0.1920072775185531
129,0.2052139242092416
137,0.2250570243030691
145,0.2312038311198889
153,0.2328894486491465
161,0.234611360621614
169,0.3070787152228721
177,0.315327345880318
185,0.3244597449527396
193,0.3806726446387807
201,0.3640450697045023
209,0.3732250099754574
217,0.3761648063694783
225,0.3596459501959065
233,0.3365797287286374
241,0.3233471181572735
249,0.2935269833661802
257,0.2403731575993654
265,0.2192735448014015
273,0.2030590515632132
281,0.1685540160674474
289,0.151308119671991
297,0.1336149440506857
305,0.1154807046621579
313,0.1056567790389118
321,0.105924905465562
329,0.0920775839164255
337,0.0823147421745171
345,0.0697728816082091
353,0.0672390350043605
361,0.070001322236312
