DOY,NIRv
1,0.0765479945352046
9,0.0289823670918481
17,0.0625015209314414
25,0.0636388338683786
33,0.0634901960409381
41,0.0637933784228441
49,0.072021702757521
57,0.0739283202342374
65,0.0773989418180433
73,0.0771253018747153
81,0.0775559830358527
89,0.0898960898117429
97,0.0963057716745201
105,0.1120658243315819
113,0.1358411349629833
121,0.14561344319095
129,0.1734043793035461
137,0.1779284223586072
145,0.2185299969003678
153,0.2539625941275598
161,0.3172171622428905
169,0.4160234336199358
177,0.4124261555542896
185,0.4077913469958846
193,0.3887689573951209
201,0.4161905190139927
209,0.4125237465151316
217,0.403274222808502
225,0.3764358450265132
233,0.343433748436023
241,0.2855396116868123
249,0.1912314957802199
257,0.1783818137941276
265,0.1332529241607032
273,0.1259336507273115
281,0.1207924685418269
289,0.1179028097296447
297,0.113722749644899
305,0.0959025279365123
313,0.0961013453263451
321,0.0891008268737923
329,0.0821498561997794
337,0.0854705438398266
345,0.0798992454186816
353,0.0785164441591559
361,0.0789599049091447
