DOY,NIRv
1,0.0308688882852156
9,0.0325041507743986
17,0.0259384820399436
25,0.0163421531930968
33,0.0206550250255575
41,0.0257559983722069
49,0.0321475782263698
57,0.0431198586453528
65,0.0435983016895811
73,0.0465795769312032
81,0.0490971823496506
89,0.0504162700480509
97,0.0711517841281996
105,0.0724788162458147
113,0.0793402807513471
121,0.0862154407415709
129,0.0863276487953439
137,0.1443315032878432
145,0.1588549590957401
153,0.1777545699377437
161,0.2012998660403318
169,0.2460046345353558
177,0.2867002807549513
185,0.3357850385036848
193,0.3755448681527185
201,0.3750295523267423
209,0.3756159008557952
217,0.3635952701379696
225,0.3594505149902025
233,0.3387431616734792
241,0.3291140821291983
249,0.2521349323705369
257,0.2014599654854999
265,0.1442279785251757
273,0.1158895406488351
281,0.114688798412767
289,0.1100806755605681
297,0.0818458570483147
305,0.0795030470001694
313,0.0709532362710506
321,0.059390600286144
329,0.0569834683485289
337,0.0506091461108759
345,0.0456987081890814
353,0.0479565645856963
361,0.0379123298691599
