,0,1
1,,0.05180340045583835
2,,0.051828148190146854
3,,0.0518450299277704
4,,0.051846011096552805
5,,0.05182475766399225
6,,0.05177651239933037
7,,0.05169797242776409
8,,0.05158716807677993
9,,0.05144460942721718
10,,0.05126989617794786
11,,0.05106377726105564
12,,0.05082801715834778
13,,0.050565264263109116
14,,0.05027892128709846
15,,0.049973017712787254
16,,0.049652084290840365
17,,0.049271475202006
18,,0.04886526212890065
19,,0.0484609336786849
20,,0.048079970591680336
21,,0.047738393525859915
22,,0.04744728341721179
23,,0.047213274415976655
24,,0.04703901939875846
25,,0.046936693207261695
26,,0.04689465167270382
27,,0.04690027311934074
28,,0.04694129869433813
29,,0.047004256901750405
30,,0.04707528138953725
31,,0.04714023622471612
32,,0.04718482191444744
33,,0.047297760216125445
34,,0.047404525039057524
35,,0.047444610476145115
36,,0.04737854666785285
37,,0.047174044615407695
38,,0.04680960671465247
39,,0.046273320627162676
40,,0.04556169809954835
41,,0.044613575678592796
42,,0.04347691631215712
43,,0.042196080778643695
44,,0.040826362233561286
45,,0.039412278108539166
46,,0.03799606896779712
47,,0.03661778198847511
48,,0.0353153657557892
49,,0.03412320005264764
50,,0.033076285445404766
51,,0.03220766241690347
52,,0.031520604354580734
53,,0.031030225708957727
54,,0.030747276232151285
55,,0.030678070334488
56,,0.030824417223639447
57,,0.031194236508215397
58,,0.031773887806938336
59,,0.03254646960631117
60,,0.03348940786583871
61,,0.03457749946507346
62,,0.03578142405560351
63,,0.03706752870909445
64,,0.03839761894877933
65,,0.03972502405862875
66,,0.041004042154969216
67,,0.04218333508712921
68,,0.043291700369545855
69,,0.04431068005290006
70,,0.04522477309328495
71,,0.04602212697392098
72,,0.04669526296025136
73,,0.04723154320239407
74,,0.04764055037089135
75,,0.04793722280708858
76,,0.048120209520071816
77,,0.048206454830147925
78,,0.04821898596542912
79,,0.04818778555247332
80,,0.04815068385022736
81,,0.04821175530598434
82,,0.048393748447594566
83,,0.04873785012469842
84,,0.049125131464895375
85,,0.049541542831529436
86,,0.04997346674467804
87,,0.05040636146276148
88,,0.05082339718169955
89,,0.05118880332168574
90,,0.051485967247092965
91,,0.051689780222569766
92,,0.05187810667138814
93,,0.052063700488584705
94,,0.05225899946610249
95,,0.05247595884000422
96,,0.05272590701210521
97,,0.05299391946766441
98,,0.05330460412329065
99,,0.05367818365871927
100,,0.05413352893151328
101,,0.054684418569168475
102,,0.055341454987471755
103,,0.05611241203343496
104,,0.05700259057317021
105,,0.058066336143627696
106,,0.059275262289808325
107,,0.0606065610583417
108,,0.06202415343326817
109,,0.06350584024940084
110,,0.0650321983403562
111,,0.06658619338012921
112,,0.06815282473627696
113,,0.06970470180151406
114,,0.07123817924753582
115,,0.07274885988469072
116,,0.07423803427611869
117,,0.07570308964310411
118,,0.07714131799506338
119,,0.07855001799939909
120,,0.07992662269698911
121,,0.0813120971006295
122,,0.0826794038387157
123,,0.08400804249041899
124,,0.08530151729613723
125,,0.08656058443191211
126,,0.08779343586648068
127,,0.0890156491150205
128,,0.09025019467561207
129,,0.09153761536345673
130,,0.09291002072392407
131,,0.09440865328742593
132,,0.09598433507036847
133,,0.0976452581939797
134,,0.0993988186082435
135,,0.10125096390670074
136,,0.10320557065340691
137,,0.10521498583131912
138,,0.10730569878627455
139,,0.10949381021536309
140,,0.11181170118912304
141,,0.11426896633263463
142,,0.11686811536245302
143,,0.11960500263386578
144,,0.12246926622840557
145,,0.12542338436186987
146,,0.1284583967866932
147,,0.13155760047031645
148,,0.13474153730538202
149,,0.13800326861484616
150,,0.1413350508983528
151,,0.1447295195857129
152,,0.14818088477584987
153,,0.15165449580203588
154,,0.15516980576963965
155,,0.15874721042972118
156,,0.16232105769955948
157,,0.1658726991415677
158,,0.16938020192970524
159,,0.17281917768177416
160,,0.1761635740386791
161,,0.17937097498169496
