DOY,NIRv
1,0.0705462958902141
9,0.0668608688549361
17,0.0615734278618605
25,0.0612367139283251
33,0.0588606956660896
41,0.0567711811869405
49,0.0630565940675016
57,0.0616738859170005
65,0.0615110432555358
73,0.0664865004335828
81,0.0650451858871169
89,0.0727836981161345
97,0.0807018794700689
105,0.1010005236114412
113,0.138837512750724
121,0.1723575418335112
129,0.1749617303647844
137,0.2126216822841271
145,0.2188340769225198
153,0.2404785333424212
161,0.2839549184398919
169,0.3200615635830278
177,0.3456590797319508
185,0.3877176579040643
193,0.3891322561438067
201,0.3870438377847323
209,0.4004257132438706
217,0.3978419775801657
225,0.3894868606248052
233,0.3643618506224694
241,0.3516802169339486
249,0.2954620098616147
257,0.2625761524273126
265,0.2220993551229336
273,0.1943608141220251
281,0.1718676179738513
289,0.148680303110147
297,0.1395600844172057
305,0.1330420265842141
313,0.1142197674437498
321,0.11830185994208
