DOY,NIRv
1,0.0267730875189954
9,0.0337529616417281
17,0.0331914454687306
25,0.0314145412567398
33,0.0417980438139813
41,0.0556306264981275
49,0.0544681425179218
57,0.0421071840873346
65,0.0686073964509503
73,0.0696238395472938
81,0.0701446556975693
89,0.0740379503050459
97,0.0859098806672131
105,0.0904465104345589
113,0.1205880753860788
121,0.1648301437945323
129,0.1859199141474616
137,0.2239750714974237
145,0.2347838290798708
153,0.2424694000864718
161,0.2583490184886347
169,0.2755325355445828
177,0.3087300849408104
185,0.3547463964451794
193,0.3735062610375544
201,0.3800168863744946
209,0.4016331549269972
217,0.4066924506782352
225,0.3835483126117699
233,0.3598748166893278
241,0.3438502988408433
249,0.3131535621553867
257,0.2754035392508653
265,0.22700369194512
273,0.2071714167501289
281,0.1750779492524288
289,0.1412754202051598
297,0.1319540550831261
305,0.1218255539202211
313,0.0933184622276924
321,0.1053968131467806
329,0.0913442354447874
337,0.083940123008289
345,0.02354077945931
353,0.0563437064052562
361,0.0599091566975274
