,0,1
1,,0.05471725623764185
2,,0.05460306518531866
3,,0.05446694617820837
4,,0.054312066409725065
5,,0.05414119379692516
6,,0.05395675204128953
7,,0.053760869559888264
8,,0.05355542228692769
9,,0.053348946467777415
10,,0.05313890588586379
11,,0.05292353594487037
12,,0.05270176585694062
13,,0.05247313879040682
14,,0.052237729977044754
15,,0.051996062778854574
16,,0.05174902271436754
17,,0.051512529710113636
18,,0.05127931735975725
19,,0.05104421290050013
20,,0.05080383680048798
21,,0.05055630908348791
22,,0.05030096239083684
23,,0.050038061780660684
24,,0.04976853126436439
25,,0.04949112260885623
26,,0.04920878023238273
27,,0.048923979769615315
28,,0.04864477494431651
29,,0.048375321664228435
30,,0.04811934440459775
31,,0.04788000020274618
32,,0.04765975001152462
33,,0.047461543602629795
34,,0.04728533131112972
35,,0.0471302027348445
36,,0.04700576374616766
37,,0.046914998307595934
38,,0.046860902511224246
39,,0.0468464999589521
40,,0.04687486922156554
41,,0.046932568623375644
42,,0.04703260930512759
43,,0.047185959087528956
44,,0.0473880458754889
45,,0.047639519030830836
46,,0.04793847289933979
47,,0.04828063114223955
48,,0.048659528530260614
49,,0.049074551157802696
50,,0.0495108056886332
51,,0.04995280608424408
52,,0.0503984557642431
53,,0.0508384887536996
54,,0.051264692441451716
55,,0.051670107102930574
56,,0.052049232335816834
57,,0.05241889530528442
58,,0.05276511252203705
59,,0.05307882162936191
60,,0.05334390698120164
61,,0.05355482331204761
62,,0.05370959507621394
63,,0.0538097070161055
64,,0.053860009837382816
65,,0.05387172451316055
66,,0.053854412407444784
67,,0.053821226673170595
68,,0.053763248135985785
69,,0.05368733209865931
70,,0.05360107235651578
71,,0.05351253364138846
72,,0.05342999222845583
73,,0.053429729799041877
74,,0.053480007216097636
75,,0.05355779533093024
76,,0.053652042847995816
77,,0.0537559612751795
78,,0.053868549383921716
79,,0.05399360335131384
80,,0.054138777055700284
81,,0.05427786559806663
82,,0.05444510213459828
83,,0.0546710652026984
84,,0.05498018999237529
85,,0.055393926689820426
86,,0.055929245779530595
87,,0.05659847701362787
88,,0.05740917585739833
89,,0.05835868841225057
90,,0.05944783939392341
91,,0.06067172075563976
92,,0.06204854441863072
93,,0.06357704791211848
94,,0.06525347040040973
95,,0.06707194814438505
96,,0.06902494415070391
97,,0.07123394891991802
98,,0.07361353311719204
99,,0.07609574975467163
100,,0.07861525343106224
101,,0.08112834655443614
102,,0.08360396409714496
103,,0.08602262627139624
104,,0.08837549816799041
105,,0.09061792152429095
106,,0.09278657827692784
107,,0.09492042736151024
108,,0.09702502440639754
109,,0.09912577206414387
110,,0.10124722450439239
111,,0.10341311434501357
112,,0.10564644712473249
113,,0.10792351387717837
114,,0.11029334007332857
115,,0.11279865441091044
116,,0.11547155306995995
117,,0.11834246839934756
118,,0.12143812657891027
119,,0.12478262706698419
120,,0.1283985603112011
121,,0.13230278519935373
122,,0.13652151781497332
123,,0.14108231855720796
124,,0.14589748095282484
125,,0.1509401639357359
126,,0.15617669047548105
127,,0.16156688589795148
128,,0.16706441080527257
129,,0.1725517680455435
130,,0.1780093695834076
131,,0.18340357084462183
132,,0.18875173489004812
133,,0.1940288345839576
134,,0.19920599557435995
135,,0.20425218999997316
136,,0.20913590785155367
137,,0.21379773437396363
138,,0.2182270784047503
139,,0.22241380421986007
140,,0.22635945768644172
141,,0.23006552911930192
142,,0.23354077525131714
143,,0.23680317573997078
144,,0.23988185320881641
145,,0.24281636003367016
146,,0.24566523382859692
147,,0.2485033443549646
148,,0.25119793649182326
149,,0.2537448730706051
150,,0.25613807998510485
151,,0.25836911275304253
152,,0.26042660761801517
153,,0.26224681691110324
154,,0.2638388966254967
155,,0.2652001261849976
156,,0.2663946883198881
157,,0.2674359978845847
158,,0.2683324381548028
159,,0.2690873449487312
160,,0.2696988734061449
161,,0.2701159868780906
162,,0.27035113710256364
163,,0.27040455702275656
164,,0.27034427045614173
165,,0.27018743814760604
166,,0.2699469567280721
167,,0.2696317923116354
168,,0.2692471981712835
169,,0.2687766586831853
170,,0.26822878283543716
171,,0.2676059618791513
172,,0.2669137008216632
173,,0.26614668649967765
174,,0.2652940051727631
175,,0.2643388580725512
176,,0.26325815343083764
177,,0.2620787284623942
178,,0.26073008120502306
179,,0.25914114803672406
180,,0.257351842563684
181,,0.2553435164578972
182,,0.25310343467124957
183,,0.2506238791750902
184,,0.24790120177459665
185,,0.24492492610083366
186,,0.24170227330887079
187,,0.23824004474682337
