DOY,NIRv
1,0.0578751966857185
9,0.0590472899246016
17,0.0576221252863483
25,0.057782770129307
33,0.0620094893409321
41,0.0563863046494524
49,0.0566310809148966
57,0.0567310612534325
65,0.0580447052795875
73,0.0627184163853716
81,0.0674793175044098
89,0.0646145167150589
97,0.0685725211188584
105,0.0878849823085364
113,0.1054495759195888
121,0.1164952772014895
129,0.1131719524549616
137,0.1417329052204001
145,0.1477181970894494
153,0.1654570571267155
161,0.1844670749153107
169,0.2589285659917714
177,0.2691589471664774
185,0.3120531910248527
193,0.3348637243280634
201,0.3670637912950255
209,0.3624935298680056
217,0.3666632321447406
225,0.3596849403437605
233,0.3489118263182807
241,0.3121053568315198
249,0.2196969202116777
257,0.215334066445544
265,0.1592049650739988
273,0.135405130369484
281,0.1127992924098494
289,0.1079279334408338
297,0.0954460337992993
305,0.0933845786926964
313,0.0883516560694845
321,0.0833793449010229
