DOY,NIRv
1,0.031973178181457
9,0.0335277883324177
17,0.0314650547476647
25,0.0354652220781731
33,0.0385085374065413
41,0.0316452110615028
49,0.0325262206525954
57,0.044554882030251
65,0.045161285293167
73,0.048476535235722
81,0.0512656314428058
89,0.0526987087741567
97,0.0771758283583168
105,0.0786393015380169
113,0.085018534317994
121,0.0930212158162905
129,0.094825347957397
137,0.1584558923132513
145,0.1732301843834019
153,0.196704311704522
161,0.2270758941880069
169,0.2731779787713021
177,0.3138369576963828
185,0.3538913679251751
193,0.3721753842836202
201,0.3699885521590387
209,0.3631646334471277
217,0.3529914695289244
225,0.3502300379504011
233,0.3238964243908603
241,0.3148045754254533
249,0.2493269302511047
257,0.207985785453229
265,0.1569906787492915
273,0.1236421491962955
281,0.1213833935478007
289,0.1168534154108664
297,0.0874814681195802
305,0.0848448908355884
313,0.0756269877699017
321,0.0640257414112587
329,0.061463660067421
337,0.0540858273285668
345,0.0478856358017192
353,0.0497312566105839
361,0.0389043742190771
