DOY,NIRv
1,0.0466951641076308
9,0.0423660916619327
17,0.0429975506028173
25,0.042544001427047
33,0.0545898179022021
41,0.0395324161726193
49,0.0434278469135572
57,0.0439206408565517
65,0.0438817466689274
73,0.0452902148396987
81,0.0477324690031551
89,0.0504363907181472
97,0.0532341691905437
105,0.0677592809534739
113,0.0842222655040134
121,0.1008597985370421
129,0.1080244804045994
137,0.1287087183881057
145,0.1445108962684951
153,0.1883384460172291
161,0.2389982613869362
169,0.3123774823577744
177,0.3378994201806394
185,0.3664413645379855
193,0.3787207726606548
201,0.4143839699074237
209,0.4114583817814666
217,0.405809453408562
225,0.392644172595667
233,0.3630158707873393
241,0.3346738658437526
249,0.2662508346060344
257,0.2289313136768444
265,0.1597763285559731
273,0.1337145856391398
281,0.1149049714906995
289,0.1015929859821456
297,0.0900822465789684
305,0.0857523588156027
313,0.0762894684759012
321,0.072827403337295
