DOY,NIRv
1,0.0935191798264983
9,0.0953047665360637
17,0.0758103415152746
25,0.0764349396935022
33,0.0839997990709888
41,0.0902784425548455
49,0.1022043871452444
57,0.1082850242204505
65,0.1325147789905474
73,0.1321820345025283
81,0.1525799778118071
89,0.1547361094224172
97,0.16399679099639
105,0.1656250229406146
113,0.1710527496553253
121,0.1749162730296436
129,0.1919854029189646
137,0.2023904392660344
145,0.1988595046833497
153,0.2108657910452192
161,0.2518920991030801
169,0.2617851434708348
177,0.2855854540535558
185,0.2863434936430083
193,0.3202182558780815
201,0.3052697612553474
209,0.3091024180210195
217,0.3217631045107753
225,0.3256912045882925
233,0.3116549108334099
241,0.2966891407857576
249,0.2583775039544446
257,0.2109984229889668
265,0.1584725287134422
273,0.1451800732231006
281,0.1236768167562787
289,0.1002510444682375
297,0.0937414665113919
305,0.090118337851257
313,0.0931834864940164
321,0.0965486430509908
329,0.0986805569965183
337,0.0985404993928406
345,0.098434629583699
353,0.0947922263741903
361,0.089873983863278
