DOY,NIRv
1,0.0794591986720659
9,0.0915886030720627
17,0.0791620786123771
25,0.0771039778086614
33,0.0763168828681748
41,0.0760537456785802
49,0.0750101072900517
57,0.0758509694492956
65,0.0810962685699044
73,0.0770138979011762
81,0.0806603071702395
89,0.1081500122496412
97,0.1213412864170456
105,0.1253709922745423
113,0.1476099590595705
121,0.1603434312258952
129,0.1680322823917557
137,0.1713581451718736
145,0.1783309288871375
153,0.1830164749260727
161,0.1842455111346274
169,0.2264114229043863
177,0.2673448886222488
185,0.3049108022086247
193,0.3434125705533943
201,0.3867993502156765
209,0.3951610596052979
217,0.3940987622295535
225,0.3796772876820842
233,0.3750922344598167
241,0.3621196863091328
249,0.3221238400064315
257,0.2727603941253869
265,0.2413072899167893
273,0.1557789901474622
281,0.1489410135503835
289,0.1256328803189849
297,0.1096829322529214
305,0.0920761938825446
313,0.0841865339788646
321,0.0820649612130952
329,0.0749523738821136
337,0.0735198129202162
345,0.0711162219593309
353,0.0698595307029431
361,0.069496257702177
