DOY,NIRv
1,0.0818219078681151
9,0.0354383456353641
17,0.0747143764379536
25,0.0818308623695406
33,0.0819110519090018
41,0.0792919331757341
49,0.0798609625876019
57,0.0822228800109671
65,0.0854913054165759
73,0.096873576329959
81,0.1056591917508455
89,0.1224890038040219
97,0.1280092791497935
105,0.1418916034915263
113,0.1453064039661963
121,0.1789565124389227
129,0.1789525021828197
137,0.1882295561910814
145,0.1879972790428351
153,0.1876920439214077
161,0.2249146537609269
169,0.2423610554653682
177,0.3037273225745986
185,0.3501069667662619
193,0.3681165907747663
201,0.3834387100463975
209,0.438078585589747
217,0.4249371390760004
225,0.3901002266867369
233,0.3830262370944936
241,0.353829731241167
249,0.301573764740573
257,0.207763754734686
265,0.1373026067080355
273,0.132171321858929
281,0.1257218085522863
289,0.112304339065574
297,0.110126615490707
305,0.1005822458212038
313,0.094962963429153
321,0.0986274683481018
