DOY,NIRv
1,0.0696041660913647
9,0.0675147591616989
17,0.0486474774715442
25,0.0292995365060446
33,0.0275928983173277
41,0.0254774088637973
49,0.0252306046090491
57,0.0260362157137779
65,0.065610786114318
73,0.0595267063712252
81,0.0611385894549719
89,0.0726668855543643
97,0.0842350550936865
105,0.0919718481407655
113,0.1003547152899746
121,0.1270329674364108
129,0.1515578525163386
137,0.1732150491204063
145,0.2146587690150523
153,0.2204813274598284
161,0.2110436841555774
169,0.2561237148526619
177,0.2817018255379672
185,0.3220658428443875
193,0.3316101035698248
201,0.3638553802618827
209,0.3759039546268803
217,0.4057556327834572
225,0.39347359503321
233,0.3759833078756066
241,0.3760908793665912
249,0.3177860000006773
257,0.2982119776709857
265,0.2144329950217156
273,0.1829917269611512
281,0.1677556342880817
289,0.1354330098482789
297,0.1195754330317147
305,0.1025993398463046
313,0.1006646709016486
321,0.1010299035600731
329,0.0779718869742571
337,0.0749707527075929
345,0.0720880928090838
353,0.0700952290938322
361,0.065761997356339
