DOY,NIRv
1,0.0888775456272999
9,0.090423146629477
17,0.0893663041528129
25,0.0896474986691494
33,0.0900600931733816
41,0.095758620815014
49,0.0961337719202028
57,0.0973620422969863
65,0.0999158968867954
73,0.0964349169554567
81,0.0968523695276285
89,0.1039473656145444
97,0.114203954837225
105,0.1211633414619994
113,0.1249221958649423
121,0.1475410480597337
129,0.1902220047866028
137,0.2299648201577966
145,0.3236374666300995
153,0.3280997924982543
161,0.3556901731878644
169,0.3643974833455629
177,0.3753520442349595
185,0.4017915194255788
193,0.4063543921853764
201,0.3832883123766157
209,0.3614518775313464
217,0.3360910251382346
225,0.3081323815235929
233,0.276961768729434
241,0.2370256162523949
249,0.2227045456476056
257,0.1762765170747204
265,0.14375510948888
273,0.1443326652734278
281,0.1279706045733726
289,0.1113987524841169
297,0.1021109086300091
305,0.1053841521581533
313,0.1135678898299798
321,0.1137459408688044
329,0.1070858012659639
337,0.0960563852638885
345,0.0920494880976253
353,0.0927420902412238
361,0.093164800872752
