2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,2025_09_14_NIRv,2025_09_22_NIRv,2025_09_30_NIRv,2025_10_08_NIRv,2025_10_16_NIRv,2025_10_24_NIRv,2025_11_01_NIRv,2025_11_09_NIRv,2025_11_17_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.05932446757539373,0.05998181804902904,0.05845990532107888,0.058598874194115455,0.06248122151663557,0.057468106928768393,0.057838678565226426,0.057965019425803455,0.05935237111951199,0.0645131797260975,0.06927237968528789,0.0654471051883691,0.06905081926685948,0.08743902904017568,0.10312044671737783,0.11385888259131191,0.1103258149099527,0.13650171339672806,0.14032542115586097,0.1531825303876305,0.16542371607598316,0.2275810191774452,0.23386127283830058,0.2818664295156323,0.3216792827127725,0.3656509743212395,0.3922572029911682,0.4056056793431556,0.3978362524008026,0.37530255145347685,0.3271211115245483,0.22936301509557797,0.2220509253391277,0.14826029104670813,0.1252078579247821,0.10792252678722956,0.10453325531588674,0.09020147339078939,0.0884351993307776,0.08341337233766087,0.0785278917582073,23.8765060816,3255,Member State,United States of America,259,3000,22.5784681435,00010000000000000072,South Dakota,1000,NO
