DOY,NIRv
1,0.0610185832462657
9,0.0658419050969413
17,0.0640377809144758
25,0.0550925988387936
33,0.0558330640949986
41,0.0583695053098171
49,0.0586409209053483
57,0.0614830954614625
65,0.0625924883629833
73,0.0750325765238789
81,0.0874642003416472
89,0.0942702587846134
97,0.1062399191597989
105,0.1077995292605309
113,0.1181172934481488
121,0.1228070667505754
129,0.1339976352037082
137,0.1545213938398001
145,0.1669974217708282
153,0.1950451424317006
161,0.2135577527003148
169,0.2742986200935645
177,0.3679742394636678
185,0.3807175712925149
193,0.3890591719725751
201,0.4096824513865915
209,0.4135496018554034
217,0.4171909563308446
225,0.409639357649503
233,0.3739154721033305
241,0.3292769542048518
249,0.2319433685675659
257,0.2237406867051818
265,0.1403244316291118
273,0.1211194417203466
281,0.1074954659038997
289,0.0920229093225538
297,0.0848130762389718
305,0.0828941049360076
313,0.0785872487308674
321,0.0764894180519356
329,0.0733469549121339
337,0.0701964392882769
345,0.0727635422753932
353,0.0723083379606591
361,0.0727999084487122
