DOY,NIRv
1,0.0913628647180748
9,0.0937858807753568
17,0.0813548037534614
25,0.0776297925716994
33,0.0837860215998095
41,0.0911381912943488
49,0.0968948779438734
57,0.1126401733428685
65,0.1281605473157054
73,0.1295911067640031
81,0.1444639072849659
89,0.1541858521144525
97,0.1742691019418686
105,0.1727500810737721
113,0.1922501264771915
121,0.1914109489160737
129,0.2118458155802952
137,0.2310260138347539
145,0.2379382921544368
153,0.2457967313047998
161,0.2881909459134624
169,0.3147794486984954
177,0.3355176751134721
185,0.3543950523443716
193,0.391036484753245
201,0.396371410303082
209,0.394370461239399
217,0.3894885749153518
225,0.3798764233724895
233,0.3614562421197757
241,0.3390272599498864
249,0.3024270363855945
257,0.2148438078263595
265,0.1573781163850484
273,0.153376983312319
281,0.1359977662430577
289,0.1183169931059697
297,0.1063647120853836
305,0.1064122121005807
313,0.1109561459110868
321,0.1094332377765409
329,0.1036611176098728
337,0.1004461337250534
345,0.096740520775327
353,0.0927894025819043
361,0.0889504640738
