DOY,NIRv
1,0.0920860526421818
9,0.0966239903505423
17,0.0803481024121673
25,0.0898013012404935
33,0.0805759757965794
41,0.0682472133129767
49,0.0757455161786144
57,0.081567226309271
65,0.0887534591520053
73,0.0932533366908234
81,0.0917012835166191
89,0.1060758946902166
97,0.1073635993414646
105,0.1382265006582033
113,0.1514839219529478
121,0.1795663292670143
129,0.1802809879989533
137,0.1936768561039996
145,0.2046692110653808
153,0.2066392404888111
161,0.2168986091552906
169,0.2326868104145442
177,0.2341235150029501
185,0.3133700891425671
193,0.3463184137383306
201,0.3897183293699924
209,0.4277739472380549
217,0.4370883555831527
225,0.4326070546872975
233,0.4118567627282322
241,0.3968905662068678
249,0.3613793528133394
257,0.3089508649723712
265,0.2319599525372347
273,0.2187716762200648
281,0.1419623171371738
289,0.1257122277222207
297,0.1036154608034394
305,0.0965972018812169
313,0.0834705592524809
321,0.0835632024016186
329,0.0767455155413549
337,0.0766617939375909
345,0.069925958984074
353,0.0603712015567399
361,0.0731671824404758
