,0
1,0.07278779173314795
2,0.07297820025295404
3,0.07317709514099119
4,0.07337612339877334
5,0.07356740724845283
6,0.07374360943334494
7,0.07389799315427774
8,0.07402447664176723
9,0.07413700562625831
10,0.07421967875449681
11,0.07426000167678956
12,0.07424865011689069
13,0.07417923906901522
14,0.07404809812197967
15,0.07385405291046986
16,0.07359821269343562
17,0.07329893863297872
18,0.07295244264580651
19,0.07255867760635612
20,0.07212093736667842
21,0.07164547192757773
22,0.07114111776100704
23,0.07061894328371884
24,0.07009190948217156
25,0.06955902650111984
26,0.06904513580559193
27,0.06857393964365951
28,0.0681543301434966
29,0.06780049485362893
30,0.06752389244463451
31,0.06733308020175356
32,0.06723354277107203
33,0.06723832003713155
34,0.06733994385847127
35,0.0675288315229529
36,0.06780869144831288
37,0.06817292061615411
38,0.06861351564057981
39,0.0691209269801563
40,0.0696839262185829
41,0.07027418426916757
42,0.07088569533390339
43,0.07150837985857333
44,0.07215582870231875
45,0.0728245356758169
46,0.07351021751843545
47,0.07420821968862687
48,0.07491393559499555
49,0.07561761487961756
50,0.07631933920054308
51,0.07701981377559415
52,0.07770683095645738
53,0.07837670306283574
54,0.0790265792389903
55,0.0796548944311004
56,0.0802618236276035
57,0.08094941196176722
58,0.08166455709658586
59,0.08237080744252574
60,0.08301394739318155
61,0.08357076964052815
62,0.08402865884501173
63,0.0843845516124144
64,0.08464394951525192
65,0.08472210663980395
66,0.08469600153707224
67,0.08463526167525756
68,0.08457645117229536
69,0.08456262956621136
70,0.08462852084419342
71,0.0848008428583062
72,0.08509862255448314
73,0.08563638641798284
74,0.08635864970403405
75,0.08721705023915664
76,0.08819607173590148
77,0.08927205548650802
78,0.09042787870807446
79,0.0916521699295374
80,0.09293858060803238
81,0.09422648399343031
82,0.09555181740490723
83,0.09694574259415265
84,0.0984162433565662
85,0.09997619355076326
86,0.10163274766453761
87,0.10338754420077613
88,0.10523692400547231
89,0.10714124141586136
90,0.1091049946210713
91,0.11112393541731985
92,0.11321230592730837
93,0.11536424690003166
94,0.11757004434957594
95,0.11981707970211056
96,0.12209078559597367
97,0.12438297499987652
98,0.1266737751845315
99,0.12894526508633997
100,0.13119210071133677
101,0.1334079562390612
102,0.13559213256424424
103,0.137750554829379
104,0.13989678333659725
105,0.14205651401657948
106,0.14425963597324368
107,0.14654725788873257
108,0.14879994349896453
109,0.15099471381274332
110,0.15310485252390177
111,0.15509933819638763
112,0.15694223262303894
113,0.1585658064474566
114,0.15993757205585368
115,0.161014471615245
116,0.16191213031747453
117,0.16265300786898887
118,0.16326528012876432
119,0.16378384101609372
120,0.16425130320713188
121,0.16471899762020203
122,0.16524797168986086
123,0.1659099864297239
124,0.16661015206912855
125,0.16735216004891848
126,0.16813476559086116
127,0.1689510972719747
128,0.16978790420057713
129,0.17066909325973395
130,0.17154027428375326
131,0.17234405944856895
132,0.17312007517841393
133,0.17385273475324842
134,0.17452909694233776
135,0.17513809450012094
136,0.17566976150557717
137,0.17620700451342633
138,0.17668575307895
139,0.17705326325509949
140,0.17731965090511384
141,0.1774764617354116
142,0.17752611786672734
143,0.17748051455109873
144,0.1773596891566797
145,0.1773193723919228
146,0.17731704273289933
147,0.17733222935211612
148,0.17735089808524346
149,0.17738167962485266
150,0.17744584140252695
151,0.17757477162404028
152,0.1778076077925802
153,0.17796911510475408
154,0.17823566503932117
155,0.17875531079316007
156,0.17964304081550247
157,0.18099099947539424
158,0.1828662630778643
159,0.18531210371005663
160,0.18834926473959637
161,0.19208770755732915
162,0.19644255643379957
163,0.20132528283844672
164,0.20668893470401453
165,0.2124606575968386
166,0.2185682599166461
167,0.22494065211899023
168,0.23150837887091041
169,0.23818696567582448
170,0.24492227292762525
171,0.2516616061522898
172,0.25835486136566105
173,0.2649557530891696
174,0.27142312502349475
175,0.27772234338016705
176,0.2838267728711099
177,0.2896685858906637
178,0.2952715066067744
179,0.30066529943016074
180,0.3058113992496586
181,0.3107193843817463
182,0.31540454595340917
183,0.3198898358526956
184,0.3242078407812871
185,0.32833950492171116
186,0.33237962303631724
187,0.3364301223623491
188,0.34044259739239846
189,0.3444589322200018
190,0.3485202368517163
191,0.3526682619238871
192,0.35694674685576844
193,0.361312973087103
194,0.36587077734635004
195,0.37071746209183043
196,0.3757228374963657
197,0.38086224313993966
198,0.3860878041120264
199,0.39132830055981205
200,0.3964888407107713
201,0.4015206994643122
202,0.40623882961838226
203,0.4104418938226354
204,0.41429135855857474
205,0.4177445165652667
206,0.4207754410561152
207,0.42337602140675584
208,0.42555697492932926
209,0.4273174112693593
210,0.4287269736342009
211,0.42987276364881505
212,0.4306692133803314
213,0.43114307688340076
214,0.4313224999173565
215,0.4312364409658194
216,0.4309139839666087
217,0.43022203273806175
218,0.42928164133211866
219,0.4281893752097725
220,0.4270484003979554
221,0.42592504183832414
222,0.4248670621696351
223,0.4239044679837363
224,0.42305012201917125
225,0.42211271157544544
226,0.4211812176839692
227,0.4203027295296169
228,0.4195728749396046
229,0.41900763723609075
230,0.41859674898368854
231,0.4183060609152058
232,0.41807963550107147
233,0.41817275438405294
234,0.41829788908024257
235,0.4181952642377983
236,0.41773891376689726
237,0.41677045889186193
238,0.4151595897611261
239,0.41280122879792014
240,0.4096126532790472
241,0.40529300829622256
242,0.39993406730864445
243,0.39360886484082747
244,0.3865275213842627
245,0.3788069033448455
246,0.37056168089380037
247,0.3619055287759134
248,0.3529521984269681
249,0.34400942835245557
250,0.3350812609039015
251,0.3262004277275497
252,0.31730423670330943
253,0.3084131203566839
254,0.29955699765208144
255,0.2907719421016156
256,0.2820967940946792
257,0.2736073505480234
258,0.2653156468359111
259,0.25723109097673724
260,0.24941079992985202
261,0.24187472872117538
262,0.2346333856018511
263,0.2276841090309723
264,0.22100732994615435
265,0.21457901080326885
266,0.20832505042931346
267,0.20214533440779134
