2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,2025_09_14_NIRv,2025_09_22_NIRv,2025_09_30_NIRv,2025_10_08_NIRv,2025_10_16_NIRv,2025_10_24_NIRv,2025_11_01_NIRv,2025_11_09_NIRv,2025_11_17_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.04444800218651876,0.04121426803881803,0.04184644923189917,0.04140415271713886,0.053627368437778704,0.03869671723905383,0.04292105349756862,0.04343005113792059,0.04299224226686954,0.044312414800573595,0.047001586539122515,0.049133427538495464,0.05176033912520525,0.06461484742555423,0.07820576849382137,0.09371315093652438,0.0999515037624009,0.12051748041750793,0.1337763724911448,0.1696676314570069,0.21007615553722164,0.2744894507040512,0.3043620979930016,0.34241461709047355,0.36627631682432044,0.42228526120284593,0.43539164640985284,0.4355904278682647,0.42015065071902524,0.38183641243762,0.34757055097360134,0.2720521283610818,0.22661802294835995,0.1429894012350642,0.12120250100402954,0.10481131767993139,0.09298692816120285,0.0815188766889787,0.0774777105656495,0.06971699624361381,0.06641571360863732,36.1097517075,3237,Member State,United States of America,259,3000,25.5159939065,00010000000000000088,Minnesota,1000,NO
