DOY,NIRv
1,0.0385752553916234
9,0.0379421593115415
17,0.0384113318973216
25,0.0388628661841863
33,0.0449409504906068
41,0.0447214304515548
49,0.0444373812131409
57,0.0360275453319036
65,0.0352710590934022
73,0.0401971855491997
81,0.0461546489360792
89,0.0559600926013144
97,0.0574668025975007
105,0.0668994030248332
113,0.0738127154372513
121,0.1038014708782518
129,0.1246447957060974
137,0.1403355240971169
145,
153,0.1531829254092996
161,0.1598671721163255
169,0.2690261803556064
177,0.2910071686832425
185,0.3389066100919404
193,0.3480811254779281
201,0.3467795381219158
209,0.3411135493327708
217,0.3462856617881173
225,0.340545225942411
233,0.2923435198284606
241,0.2759331844730774
249,0.2031881125834059
257,0.1800423381965354
265,0.1204220303649971
273,0.120272763106559
281,0.1092405652742417
289,0.1019115710902766
297,0.0819299420352792
305,0.0791537063233364
313,0.0800106588966582
321,0.076368239684363
329,0.0713690267094972
337,0.0695653629713555
345,0.0749251057671394
353,0.0691611039081371
361,0.0359841672085691
