,0
1,0.06685270761043076
2,0.06414193015149292
3,0.06142717747335421
4,0.05879518046759871
5,0.05632301293010397
6,0.054078144017068744
7,0.05211848986268486
8,0.05049246435845347
9,0.04921826011763702
10,0.04833755076717762
11,0.0478798385023267
12,0.04786279176221011
13,0.04829256971598751
14,0.04916413355960635
15,0.050461544623150154
16,0.05215824928878128
17,0.054236516852822374
18,0.05663818555323188
19,0.05929785343149391
20,0.06214284264324633
21,0.06509316197736248
22,0.06806146758348662
23,0.07095302190802298
24,0.0736656508385785
25,0.07608983460862478
26,0.07810831118345403
27,0.07959626103589028
28,0.08068585455207758
29,0.08137419940905594
30,0.08167832823567478
31,0.0816376377837053
32,0.081316417159654
33,0.08082346314980703
34,0.08027087498941426
35,0.07980606844432449
36,0.07922529595916517
37,0.07855287686406875
38,0.0778160322938228
39,0.07704415861267795
40,0.07626806651719861
41,0.07550023842098523
42,0.07478294635372086
43,0.07415481858330335
44,0.07362211587660296
45,0.07319966784654361
46,0.07289368873264668
47,0.0727007422363756
48,0.07260665113026164
49,0.07259008695940908
50,0.07260913629180636
51,0.07260818439675845
52,0.0726715993807139
53,0.07279258140320381
54,0.07296253933473978
55,0.07317101889906273
56,0.07340563159958477
57,0.07371828698984276
58,0.07405384155545973
59,0.07436400038713993
60,0.07464232596565355
61,0.0748699456124324
62,0.07503573367053086
63,0.075135777273622
64,0.0751728946795368
65,0.07516805975931579
66,0.07512940368316678
67,0.0750722666078865
68,0.07498553585308385
69,0.07488049031708939
70,0.0747710144635307
71,0.07467302665731768
72,0.07460395571649443
73,0.07450805500024206
74,0.07444768631505934
75,0.07447537710420588
76,0.07463429198791531
77,0.07495929148800466
78,0.07547750902841871
79,0.07620906749063451
80,0.07716779977216054
81,0.07848018890219335
82,0.08008070642497678
83,0.08191575089669625
84,0.08391326604925473
85,0.08602555340168318
86,0.08821123945087478
87,0.09043430509073318
88,0.09266317922720607
89,0.09476379490046997
90,0.09677290732096419
91,0.09871499720029668
92,0.1006359495128243
93,0.10255522766859654
94,0.10448595488890071
95,0.10643606055195629
96,0.10840943890492998
97,0.1104596309161508
98,0.11255535488724332
99,0.11467196534901863
100,0.11678371865174304
101,0.11887645198753116
102,0.12094333496554821
103,0.12298539728359509
104,0.12501209717747758
105,0.1270089275236824
106,0.12902332391588447
107,0.13110862492158748
108,0.13321032845457667
109,0.13533758187615183
110,0.1374970696456151
111,0.13969318525251714
112,0.14192818487084313
113,0.14416534365399425
114,0.14642460212580827
115,0.14871910002723124
116,0.15103522528145497
117,0.15336361307773644
118,0.15568762226934235
119,0.15798361804422392
120,0.16022120727745373
121,0.16235119608540924
122,0.16433732594843906
123,0.166135343597131
124,0.16782186326259355
125,0.1694039435347432
126,0.1708945753635127
127,0.17231394892095406
128,0.17369071000395062
129,0.17506998372597785
130,0.17649710081756634
131,0.17803047322152835
132,0.1795377856268781
133,0.18100070638313517
134,0.1823959159491808
135,0.18369427416612025
136,0.18485991080008948
137,0.18588399111652074
138,0.1866938775789233
139,0.18721172653692122
140,0.18753671494427485
141,0.1876707952096133
142,0.18762465479885562
143,0.1874175811826213
144,0.187077333817366
145,0.18665780670417806
146,0.18619297361552492
147,0.18572735009547828
148,0.18522461688932654
149,0.18470214567250112
150,0.18417734755497603
151,0.18366651874142362
152,0.18318367257324658
153,0.1828690343376786
154,0.18265284874515425
155,0.18247707757412537
156,0.18234957636939483
157,0.18225636566813916
158,0.1821922465473188
159,0.18215849617195004
160,0.18216064646871782
161,0.18217639914999878
162,0.18223093314005634
163,0.18234345579261352
164,0.18258983632938683
165,0.1830062323196962
166,0.18362531184153896
167,0.18447558386888493
168,0.18558081596633552
169,0.18695105343747187
170,0.18860413342290758
171,0.1905507778089372
172,0.19281568045040196
173,0.19540606500964278
174,0.19832415821642108
175,0.20156752218207086
176,0.20512947624789857
177,0.20894258248801856
178,0.21302656348242532
179,0.21739096846852068
180,0.22202500095061148
181,0.22691655765459068
182,0.2320470321417415
183,0.23739294776200956
184,0.2429276421983052
185,0.24858834333922158
186,0.2543674960171456
187,0.26025502227174724
188,0.2661804539778518
189,0.2721045875051948
190,0.27798662154531656
191,0.28378605701254245
192,0.28946460725753104
193,0.29498952696450204
194,0.3003319046978897
195,0.30547102496480816
196,0.31036547197531705
197,0.3150007437169003
198,0.31937314223763036
199,0.3234914480477278
200,0.3273785950955811
201,0.3309775363378853
202,0.33440042898045913
203,0.3377656191772751
204,0.34097586244197386
205,0.3440543143254947
206,0.3470157138606441
207,0.34986710987240344
208,0.35260845376878097
209,0.3552719449685109
210,0.35782190074922277
211,0.36022179160885065
212,0.3624856696904572
213,0.36460066528772317
214,0.3665567000418943
215,0.368346160778425
216,0.3699634807582489
217,0.3711565718463089
218,0.37206703321027873
219,0.3728030595632519
220,0.3734568290472456
221,0.3740851475649055
222,0.3747202656985196
223,0.37537197472032535
224,0.37602946754778627
225,0.37689811996596334
226,0.37779339689057106
227,0.37854622701156815
228,0.37909949235388357
229,0.3793591153838165
230,0.37924942755289154
231,0.3787114506633694
232,0.377701116935223
233,0.376139125199953
234,0.3740338200216122
235,0.37139619844254124
236,0.368298643940665
237,0.3647844729096923
