DOY,NIRv
1,0.0358448614532599
9,0.0211124823971594
17,0.0414524365524244
25,0.0415688968646788
33,0.0403335541969301
41,0.042958496275016
49,0.0434947089080693
57,0.0421117197431052
65,0.0448375115371817
73,0.046877831722122
81,0.0478424480634294
89,0.0478420280423282
97,0.0541602353264936
105,0.054888269034928
113,0.0597348247324858
121,0.0721448775298358
129,0.0905022153969588
137,0.1141211190831514
145,0.1208735252994289
153,0.1651605753412467
161,0.2025312281215238
169,0.2230959391733632
177,0.227013635988556
185,0.2653480480195396
193,0.2855985905909124
201,0.3197052459708862
209,0.3311876549399908
217,0.3483142588588473
225,0.3492149416633284
233,0.3282767945208882
241,0.3187508897062714
249,0.274011797223486
257,0.2002706116346422
265,0.1619171717532847
273,0.1279231142025004
281,0.1121309352599716
289,0.0940954193542629
297,0.0877917136989859
305,0.0728325749719012
313,0.0714910103208534
321,0.0634710720360252
329,0.0416806551505676
337,0.0398888215752378
345,0.0435050613918047
353,0.0430242147946909
361,0.0421629538471138
