DOY,NIRv
1,0.0130487381196581
9,0.0169193017857142
17,0.0186621231951219
25,0.0163664333333333
33,0.0248753117307692
41,0.0206628458118557
49,0.0135523432031943
57,0.0124499502777778
65,0.0106155036084453
73,0.016432870150862
81,0.0271016746967742
89,0.041535720460633
97,0.0427031188638849
105,0.0423460714466666
113,0.0514623325074374
121,0.0617030679983669
129,0.0768807603746507
137,0.0879470303647515
145,
153,0.1314313775118959
161,0.1352869335254257
169,0.2427013749977409
177,0.2533506576130848
185,0.2918793114160947
193,0.3127457372654927
201,0.3327086835094087
209,0.3345183135731682
217,0.3279216803706353
225,0.3297063890985046
233,0.3083098548430495
241,0.2625898601985462
249,0.2011384342053955
257,0.1644107949398262
265,0.1008398607215104
273,0.1009464400224625
281,0.0918196195969582
289,0.0850988389895537
297,0.0649757799089869
305,0.0668037543257611
313,0.0674629498958679
321,0.0642792751418722
329,0.058627273363268
337,0.0580780295295772
345,0.0435002088530836
353,0.0425543287452043
361,0.0362091783225871
