DOY,NIRv
1,0.0593958504429093
9,0.064447470038683
17,0.0628929759798334
25,0.0550374808711991
33,0.056260610038053
41,0.0543164694614584
49,0.0545787063924513
57,0.0560464392376741
65,0.054857991071673
73,0.0610580679699886
81,0.0634703004606168
89,0.0755733922532582
97,0.0774918967096729
105,0.0887249741448749
113,0.0921396047445749
121,0.1044376818987709
129,0.1213911262291348
137,0.1294137490632629
145,
153,0.1670566675565986
161,0.2252174854167039
169,0.3054713079411891
177,0.3091954133472255
185,0.3874527228437582
193,0.4202875659451726
201,0.4271439281594456
209,0.428426119926648
217,0.4215213353487228
225,0.4094787070432104
233,0.3546442070625237
241,0.3084253644551198
249,0.2219188552797384
257,0.1820813126002627
265,0.1375089711026504
273,0.1244340839830901
281,0.1044095546672024
289,0.1006634779039413
297,0.0882481018286455
305,0.0791323731384205
313,0.0803413045748484
321,0.0778627794369961
329,0.0699747794047199
337,0.0670829549370082
345,0.0699941016737251
353,0.0722857659602633
361,0.0539631142581039
