DOY,NIRv
1,0.0598876795104239
9,0.0650282221594883
17,0.0632430166744352
25,0.0606896343236773
33,0.0599092304027645
41,0.0598095659436214
49,0.0246159793768913
57,0.0521975268903854
65,0.0610228433263578
73,0.0620351121208976
81,0.0674672419277726
89,0.0747850281450599
97,0.0815015427737196
105,0.0956128684608188
113,0.1019579278730164
121,0.1201665419262271
129,0.1214710412057118
137,0.1308134029279351
145,0.1422253912668379
153,0.1584631421713238
161,0.1729011994876996
169,0.2325779477923038
177,0.2595164723836385
185,0.3544594172712488
193,0.3721701610987032
201,0.3912098022941889
209,0.4015164905825511
217,0.4261331334660599
225,0.4244043548575356
233,0.4018851023725903
241,0.3981982501557248
249,0.3272122573699592
257,0.3086541467784028
265,0.194009161514375
273,0.1670442507512301
281,0.1038031102302363
289,0.1007905756387928
297,0.0904282365251958
305,0.0882582572137382
313,0.0847250097769258
321,0.0841900338845834
329,0.0749578250228611
337,0.070211228532897
345,0.0650139628116321
353,0.0652338419241593
361,0.0638152508202092
