,0
1,0.08764064120162884
2,0.08753354122424424
3,0.08739826564498326
4,0.0872387530163349
5,0.08705780116350118
6,0.08685725327671581
7,0.08663816954797152
8,0.0864009843521561
9,0.08617065113514935
10,0.08593218176385081
11,0.08567373766033247
12,0.08538637975150612
13,0.08506381883167163
14,0.08470216633794686
15,0.08429968553857853
16,0.08385654313413446
17,0.08337963486288812
18,0.08286923115022049
19,0.08232745116830253
20,0.08175794518458614
21,0.08116558034037753
22,0.08055612985949309
23,0.07993596568699746
24,0.07931175455802424
25,0.07868358488229539
26,0.07806164892693065
27,0.07745465121880336
28,0.07687376798817028
29,0.07632628862711782
30,0.07581785265460397
31,0.07535228914774761
32,0.07493145712089573
33,0.07461783705070348
34,0.0743722684719839
35,0.0741616572830997
36,0.0739798085586896
37,0.07381403857941488
38,0.07365703081254461
39,0.07350612421108847
40,0.07336264727852176
41,0.07319261932259485
42,0.07302609570722399
43,0.07289015290313267
44,0.07279818019454429
45,0.07276590967897187
46,0.07280521110554988
47,0.07292411626737175
48,0.07312686246445878
49,0.07341069550446994
50,0.07377437176690306
51,0.07421265592312895
52,0.07474336685484714
53,0.07536773694283412
54,0.07608636243319933
55,0.07689967372280365
56,0.0778084319983882
57,0.07885299887816158
58,0.080013790249085
59,0.08127845529036824
60,0.08259859543964097
61,0.08395408412622431
62,0.0853278299493087
63,0.08670557654606777
64,0.08807573698715643
65,0.0894214603303835
66,0.0907406911914352
67,0.09203269588501178
68,0.09328934882790947
69,0.09450827380971286
70,0.09568783176483592
71,0.09682720900608546
72,0.09792653232843654
73,0.09897605575714136
74,0.09998463039211367
75,0.10096106870145898
76,0.10192591392574986
77,0.102894956535693
78,0.10388632682193175
79,0.10492103913439255
80,0.10602356038555952
81,0.10724104189648083
82,0.10859578547432042
83,0.1101179242419445
84,0.11173704936937531
85,0.11344380359860781
86,0.11522661792301568
87,0.11707119649659084
88,0.11895999957478104
89,0.12087903604031879
90,0.12279845422765667
91,0.12468458711016193
92,0.12656637503889187
93,0.12843540789587868
94,0.13028459086125496
95,0.13210815698522252
96,0.13390170514137262
97,0.13560593814840086
98,0.13725225828627094
99,0.13886606150113082
100,0.1404733144833487
101,0.14209310215460774
102,0.1437418489717175
103,0.14543427452139224
104,0.1471843429388859
105,0.14904023444476075
106,0.15099737598435745
107,0.15305786485365977
108,0.15516375000684826
109,0.15729700321426487
110,0.15944063908027667
111,0.16157857272779794
112,0.16369546850072347
113,0.16580060696866697
114,0.16786564518053168
115,0.16986573997941015
116,0.1717925505074371
117,0.17363368270027862
118,0.17538010221789438
119,0.17702575495269798
120,0.1785671974843238
121,0.1800791000011211
122,0.18151791847115706
123,0.18285195836812942
124,0.184078975758861
125,0.18519670754576015
126,0.1862127195113759
127,0.18714336071310722
128,0.188012779453943
129,0.18878417489216395
130,0.18953415316824482
131,0.19033533910937747
132,0.1912242752793647
133,0.19224952167299167
134,0.19345297553438612
135,0.1948698404105537
136,0.19652860536128489
137,0.19849694353446487
138,0.20076311289872167
139,0.20331488128641956
140,0.20612622996097932
141,0.2091755466252724
142,0.21243765180693655
143,0.2158831699069961
144,0.21947793335839658
