DOY,NIRv
1,0.0543535292489957
9,0.0172501822067063
17,0.0443976626851964
25,0.0513511328517167
33,0.0554794514767466
41,0.0579962293362189
49,0.0598495512387885
57,0.064913463754101
65,0.0716679213584492
73,0.0719434424709393
81,0.0776835822802853
89,0.0839496766660244
97,0.1060565470104478
105,0.1086776049569224
113,0.1253937090824167
121,0.1306475341801405
129,0.1553609812385874
137,0.1639337725745777
145,0.1506551112573707
153,0.171836101400252
161,0.2493840167861908
169,0.2886049305243374
177,0.3032067383612127
185,0.3657058393596353
193,0.4177979018755952
201,0.4260980895692065
209,0.4351159147925035
217,0.4447748534924313
225,0.4289429408888584
233,0.3966219894903329
241,0.37479231969603
249,0.3212086893509647
257,0.2243268938218668
265,0.1623902155101231
273,0.1295549656926521
281,0.1180228857186566
289,0.1074719589806717
297,0.0928424013242835
305,0.068792558386171
313,0.0671757857422835
321,0.0638104784094614
329,0.0620615784296516
337,0.0572150766063162
345,0.0610231097199448
353,0.0548691554938788
361,0.0492538119296308
