DOY,NIRv
1,0.0583251779420608
9,0.0632761782044322
17,0.0615457820705274
25,0.0540809691007034
33,0.0546736131510551
41,0.0527329915072065
49,0.0540241762750826
57,0.055975449852329
65,0.0555248286129487
73,0.0612900672981292
81,0.0641286338058064
89,0.0764903487289486
97,0.0788502722513571
105,0.0900695857407422
113,0.0947595980084019
121,0.1093460454048209
129,0.1245117750706744
137,0.1395903502156742
145,
153,0.1859747517571242
161,0.2624974675887631
169,0.3223981132113602
177,0.3265967139130374
185,0.3799866481206899
193,0.393318034454041
201,0.3920200790353806
209,0.3884193048223675
217,0.3789356970061915
225,0.3683490387783844
233,0.3219130763378313
241,0.2834829616618621
249,0.2175909284060428
257,0.184319997971131
265,0.1537302438406598
273,0.139017603521796
281,0.1127643507695064
289,0.1070843253114611
297,0.0943801706705276
305,0.0864093256333119
313,0.088055495192459
321,0.08582033416237
329,0.0759483224547979
337,0.0739988314673425
345,0.0768816940543106
353,0.0762612122900564
361,0.05809156972128
