DOY,NIRv
1,0.0740548446411046
9,0.0856112564693247
17,0.0794982896271101
25,0.0668619993771828
33,0.0689269148830768
41,0.0725584166488411
49,0.0732006707638517
57,0.075532211091915
65,0.0788343366455095
73,0.0937109049417104
81,0.1123906483067544
89,0.1301689013849518
97,0.1434543372578071
105,0.1492064639862831
113,0.1597155254129008
121,0.1641227696907825
129,0.1838076816774112
137,0.1969614761824968
145,0.2174511518228295
153,0.2530216388835765
161,0.2694651726107531
169,0.2945688741944692
177,0.3465436605584933
185,0.3474584399934869
193,0.358191744531666
201,0.377920613112073
209,0.3821490590184801
217,0.3861477313455528
225,0.377057074091063
233,0.3599414594918413
241,0.3040275749043989
249,0.2618581232418681
257,0.2288290655359907
265,0.1672256688956895
273,0.1465782998312022
281,0.1260613141198971
289,0.1070298306077168
297,0.1030513168385448
305,0.0990706515057475
313,0.0958071814432968
321,0.0945405307631093
329,0.0929267670543364
337,0.0898326337795347
345,0.0842302513490876
353,0.0842728892129034
361,0.0884221551979007
