DOY,NIRv
1,0.075483208312733
9,0.070331534972963
17,0.065413592644193
25,0.0657300546738047
33,0.0644159210508432
41,0.0639982750812961
49,0.0683011933119399
57,0.0694374104950865
65,0.07845799410416
73,0.0805048515217367
81,0.1000106114536643
89,0.0971698424571281
97,0.1091820660441847
105,0.1217625773235501
113,0.1546117511234649
121,0.1605679586748584
129,0.1902422131842847
137,0.2103856701848065
145,0.2522337990625305
153,0.2702002035047821
161,0.307577964452454
169,0.3755582306178461
177,0.3776099105208409
185,0.3668398122942483
193,0.3566501666719624
201,0.3563637180056958
209,0.3407204911494942
217,0.325384943813216
225,0.2943540778554318
233,0.2919561091156754
241,0.2503726900825942
249,0.22337195613168
257,0.1928817416646628
265,0.1820562247522555
273,0.1606187293711082
281,0.1314121415777591
289,0.1269172464298153
297,0.1300249637786617
305,0.105078328159473
313,0.107322266258849
321,0.1008843662939841
329,0.1008663195444077
337,0.0894546460285451
345,0.0900030431613451
353,0.083650974980161
361,0.0854806758012634
