2021_01_01_NIRv,2021_01_09_NIRv,2021_01_17_NIRv,2021_01_25_NIRv,2021_02_02_NIRv,2021_02_10_NIRv,2021_02_18_NIRv,2021_02_26_NIRv,2021_03_06_NIRv,2021_03_14_NIRv,2021_03_22_NIRv,2021_03_30_NIRv,2021_04_07_NIRv,2021_04_15_NIRv,2021_04_23_NIRv,2021_05_01_NIRv,2021_05_09_NIRv,2021_05_17_NIRv,2021_05_25_NIRv,2021_06_02_NIRv,2021_06_10_NIRv,2021_06_18_NIRv,2021_06_26_NIRv,2021_07_04_NIRv,2021_07_12_NIRv,2021_07_20_NIRv,2021_07_28_NIRv,2021_08_05_NIRv,2021_08_13_NIRv,2021_08_21_NIRv,2021_08_29_NIRv,2021_09_06_NIRv,2021_09_14_NIRv,2021_09_22_NIRv,2021_09_30_NIRv,2021_10_08_NIRv,2021_10_16_NIRv,2021_10_24_NIRv,2021_11_01_NIRv,2021_11_09_NIRv,2021_11_17_NIRv,2021_11_25_NIRv,2021_12_03_NIRv,2021_12_11_NIRv,2021_12_19_NIRv,2021_12_27_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.07339285908914334,0.0736303062885099,0.0742821479933752,0.07376409055014313,0.0729063117325269,0.07165682715046384,0.07301105311193934,0.07664865443971065,0.0822313903963518,0.1121281107948859,0.11943123781637423,0.13635303538586985,0.1397859684624548,0.1606271794968648,0.1705708767045362,0.1649300529972734,0.19892950812561158,0.19969386828030813,0.20790580675265344,0.23481863980888149,0.25641832681004406,0.2776266510641348,0.31370702878348117,0.33752046276863584,0.3581445502272646,0.3650258415684437,0.37093571794309416,0.3693938533875674,0.36787712114990284,0.3468698657921623,0.29476200511431216,0.2588755745985198,0.23058905729264018,0.1868626168644748,0.13502485881055212,0.13562743866782667,0.1316061292259356,0.11475332943842012,0.11329593849654145,0.10653555641682347,0.10864537776601522,0.10736429125841614,0.10289321594389425,0.10381514962837818,0.10390851260704213,0.0948671802680524,24.9237046508,3239,Member State,United States of America,259,3000,18.6149967366,000200000000000000dc,Missouri,1000,NO
