2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.0928249967356949,0.08450134631813871,0.08634952925768455,0.07899467885289164,0.08931629761295326,0.06886902730631818,0.06925131238333325,0.07438833863309727,0.0926073307717464,0.11562764795667675,0.1311778456488053,0.16122939804791117,0.1820506815121306,0.198617140813008,0.22591560754926415,0.2273509002110119,0.25953730918318696,0.23434190552863413,0.24169316190913648,0.2240136519082218,0.20978735153384317,0.21059856510132058,0.19892540321582727,0.18213365497397224,0.17314852693834015,0.16302508829369844,0.15466561968072587,0.15079453326415124,0.13844205322936037,0.12080810771492136,0.11250074340097913,0.10606444188730346,68.4583781653,3261,Member State,United States of America,259,3000,20.8451917666,00010000000000000074,Washington,1000,NO
