DOY,NIRv
1,0.0559563604945467
9,0.0570499400398785
17,0.0593352029199147
25,0.0549299021808846
33,0.0528193430415332
41,0.0501479456555759
49,0.0494945301766133
57,0.050176512504611
65,0.0506197800782845
73,0.0549126830808456
81,0.0568615989148315
89,0.0795906505487754
97,0.080272620418118
105,0.0889806049502522
113,0.0969174996370381
121,0.1137180696598304
129,0.1411156955166963
137,0.1486253769361125
145,
153,0.1953216280504982
161,0.2290313380548236
169,0.3285338131060263
177,0.3618629690312829
185,0.3908490162654316
193,0.417689380193159
201,0.4031863059573015
209,0.3971269153612872
217,0.390201196275683
225,0.388192172892972
233,0.3342100803936839
241,0.3136144343974197
249,0.2386022202797555
257,0.1919387230925569
265,0.1152575132038679
273,0.1119325683940356
281,0.1001349579016759
289,0.0933620394846911
297,0.0765231081627487
305,0.0782627195039073
313,0.0772128417081453
321,0.0765216590867587
329,0.0665443771259814
337,0.06522784916718
345,0.0632954604218996
353,0.0635235204641171
361,0.0605387707465325
