DOY,NIRv
1,0.0532018560922526
9,0.0171662100429217
17,0.044030025585829
25,0.0509235634297049
33,0.0560858091521911
41,0.058572277933734
49,0.0603616202296088
57,0.0652447792413853
65,0.0719835746736567
73,0.0723218974724214
81,0.0785256126765899
89,0.0846876020259213
97,0.1053899421516168
105,0.1098849930189684
113,0.1256824422488514
121,0.1316785427914715
129,0.1564352179599062
137,0.1649269541542543
145,0.1526358125618288
153,0.1843810351788748
161,0.2754082724735602
169,0.3147696712930708
177,0.3265422979611417
185,0.3820450922558983
193,0.4215500884242241
201,0.4102756509003072
209,0.4164587900816421
217,0.4257384490019505
225,0.4101868638207964
233,0.3779662749016357
241,0.3582742130263933
249,0.3129682185473093
257,0.2281603102167906
265,0.1730438637261924
273,0.139868652031174
281,0.1249950993359926
289,0.1134329856297794
297,0.0975453332958447
305,0.0703535999716703
313,0.0680246600939229
321,0.0639102077765015
329,0.0619563767131062
337,0.0571641968841289
345,0.060758163651032
353,0.0544520670559697
361,0.0497355765813596
