DOY,NIRv
1,0.0259595339044886
9,0.0414509463501959
17,0.0478551289172786
25,0.0473390245239668
33,0.0365387124795417
41,0.0373416367400239
49,0.0195311736530802
57,0.0231265369434081
65,0.0392453376320358
73,0.0399594215014663
81,0.0363221252374725
89,0.0359703713014372
97,0.037679833542294
105,0.0423961296413933
113,0.0487682677723635
121,0.0667701879376027
129,0.0825118348724381
137,0.0893617424587126
145,0.1445426779359507
153,0.1937283519070977
161,0.2331810083201617
169,0.3155693776537377
177,0.3531868405362096
185,0.3685424230646885
193,0.3540970128658515
201,0.3551678319047659
209,0.3226236580099619
217,0.2959297130292778
225,0.2753966244853578
233,0.250581320195996
241,0.236628800177112
249,0.2047577932480588
257,0.1375557153043246
265,0.1259902757335369
273,0.0866611870085773
281,0.0716957053676135
289,0.0702292989737503
297,0.0643294635913893
305,0.0533335705989995
313,0.0410420618970925
321,0.0455685079079161
329,0.0473495853799389
337,0.0492416462308446
345,0.0539971300437438
353,0.061848425100283
361,0.0324634187877626
