DOY,NIRv
1,0.0486415045442688
9,0.0548927424873414
17,0.0524380339743865
25,0.0406597723865544
33,0.0484629255921505
41,0.0473035018617047
49,0.0458012712530877
57,0.0461539746067177
65,0.0463642506517922
73,0.048124938562151
81,0.0507640343087796
89,0.0517637726335988
97,0.0564610467865239
105,0.054281545977814
113,0.0588000443555102
121,0.0629209321146455
129,0.0682017792254709
137,0.0981414509750446
145,0.1148722076189698
153,0.1625678289131144
161,0.1819325517760353
169,0.2299458854653372
177,0.2612674375428371
185,0.3051583272788103
193,0.3178082949863867
201,0.3113144293338417
209,0.2971134423739874
217,0.2857764929712857
225,0.2844199903040512
233,0.2304020385717847
241,0.2282187176526816
249,0.1834192001012972
257,0.1394315199226356
265,0.1350091786185971
273,0.1177920044922453
281,0.1093654379475331
289,0.104574418099386
297,0.0785352505619729
305,0.0758391879290125
313,0.070448865684217
321,0.0598520187173694
329,0.0564010782479447
337,0.0522869709908695
345,0.0362361485013773
353,0.030316563515998
361,0.0171027677956772
