DOY,NIRv
1,0.0720858237697676
9,0.0633523052964802
17,0.055722436925747
25,0.0564162730137426
33,0.0556750770665552
41,0.0583714944385869
49,0.0664546981926116
57,0.0663941984134316
65,0.0717855204867373
73,0.0718229837549325
81,0.0811489570241749
89,0.0792505966302401
97,0.0878360257889554
105,0.1080835477474759
113,0.1314775142917307
121,0.1413339341093918
129,0.1657567089764811
137,0.1730395795901752
145,0.2199701113810867
153,0.2521369734492334
161,0.2908806900674289
169,0.4003115506073205
177,0.4208279912762436
185,0.4299767758153228
193,0.4314778326556239
201,0.4495927819411685
209,0.4468721109726818
217,0.4302695230236449
225,0.3864311682612461
233,0.3757568943393414
241,0.256380704789594
249,0.2110865730708399
257,0.1774129892014674
265,0.1475076956770305
273,0.1250815774059466
281,0.1117175687667666
289,0.1072894288392336
297,0.0870052378185364
305,0.083568699123233
313,0.0833297718385723
321,0.0787835397840952
329,0.0818584571383729
337,0.0722443426239509
345,0.071058048172168
353,0.0664497022354697
361,0.0688910843451329
