DOY,NIRv
1,0.094447299496835
9,0.0980160465140083
17,0.0727362712085922
25,0.0795323404307028
33,0.0778430702916147
41,0.0698875160951788
49,0.0768739157641933
57,0.0827228451966107
65,0.0886931418502046
73,0.0941525113247197
81,0.0927405796955628
89,0.1088247798220972
97,0.1102595731229354
105,0.1407166834915278
113,0.1527888602577306
121,0.1785188712922811
129,0.1791874616047726
137,0.1902264075208782
145,0.2003213323522413
153,0.2096937528682204
161,0.2269649917832992
169,0.2492329868513613
177,0.2535995437114924
185,0.3359962498067567
193,0.3649205172100467
201,0.4057589751298863
209,0.4230137230184355
217,0.42670207424835
225,0.4160595915336385
233,0.3939375011533714
241,0.3782408849239977
249,0.3431504373451172
257,0.2964392733799662
265,0.2270739895959433
273,0.2125408461055204
281,0.148746351017655
289,0.1306643266877795
297,0.1075799367094571
305,0.0999151961995625
313,0.0858068073107606
321,0.085845314835048
329,0.0783991885430357
337,0.0782937998660222
345,0.0692066583069805
353,0.0602581573192307
361,0.0728642935927211
