2022_01_01_NIRv,2022_01_09_NIRv,2022_01_17_NIRv,2022_01_25_NIRv,2022_02_02_NIRv,2022_02_10_NIRv,2022_02_18_NIRv,2022_02_26_NIRv,2022_03_06_NIRv,2022_03_14_NIRv,2022_03_22_NIRv,2022_03_30_NIRv,2022_04_07_NIRv,2022_04_15_NIRv,2022_04_23_NIRv,2022_05_01_NIRv,2022_05_09_NIRv,2022_05_17_NIRv,2022_05_25_NIRv,2022_06_02_NIRv,2022_06_10_NIRv,2022_06_18_NIRv,2022_06_26_NIRv,2022_07_04_NIRv,2022_07_12_NIRv,2022_07_20_NIRv,2022_07_28_NIRv,2022_08_05_NIRv,2022_08_13_NIRv,2022_08_21_NIRv,2022_08_29_NIRv,2022_09_06_NIRv,2022_09_14_NIRv,2022_09_22_NIRv,2022_09_30_NIRv,2022_10_08_NIRv,2022_10_16_NIRv,2022_10_24_NIRv,2022_11_01_NIRv,2022_11_09_NIRv,2022_11_17_NIRv,2022_11_25_NIRv,2022_12_03_NIRv,2022_12_11_NIRv,2022_12_19_NIRv,2022_12_27_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.11764616696068267,0.11567754081706377,0.10802534477303823,0.10364862454598651,0.10207737301092537,0.10384436359045075,0.09958786894223622,0.08926783202115783,0.10114755930867765,0.1073398043160343,0.11886607940019914,0.14302171893982646,0.15573355121462254,0.16814208325519817,0.1621361930093851,0.16433751001972588,0.16971368928112018,0.1594367740903788,0.15878686528472155,0.16172457523299918,0.1599689278964227,0.17661268331685273,0.20996227607573367,0.21171458297904208,0.19600894604688027,0.19222955643804596,0.19917490748810798,0.20103794969966687,0.20075577942157774,0.2010025569418042,0.18262937638344226,0.16592456842470937,0.14494490549308098,0.1267553205459126,0.11589375371652655,0.10807625301596589,0.09075187782904988,0.08535092231551267,0.08460437439189529,0.08521307804651213,0.08448220971499036,0.08369538852906458,0.07760995424120713,0.07407366522379251,0.07525902816119416,0.06755270625063824,21.4259503069,3230,Member State,United States of America,259,3000,22.0047163434,000200000000000000d7,Kansas,1000,NO
