2025_01_01_NIRv,2025_01_09_NIRv,2025_01_17_NIRv,2025_01_25_NIRv,2025_02_02_NIRv,2025_02_10_NIRv,2025_02_18_NIRv,2025_02_26_NIRv,2025_03_06_NIRv,2025_03_14_NIRv,2025_03_22_NIRv,2025_03_30_NIRv,2025_04_07_NIRv,2025_04_15_NIRv,2025_04_23_NIRv,2025_05_01_NIRv,2025_05_09_NIRv,2025_05_17_NIRv,2025_05_25_NIRv,2025_06_02_NIRv,2025_06_10_NIRv,2025_06_18_NIRv,2025_06_26_NIRv,2025_07_04_NIRv,2025_07_12_NIRv,2025_07_20_NIRv,2025_07_28_NIRv,2025_08_05_NIRv,2025_08_13_NIRv,2025_08_21_NIRv,2025_08_29_NIRv,2025_09_06_NIRv,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.13353932074268265,0.12609637880010505,0.11905173993091933,0.11281295723788304,0.10801436542679964,0.09844279247229969,0.11059932411948131,0.12641318244386107,0.13774287743308603,0.15979630053501198,0.17015889513920882,0.1900129088495083,0.20254699465847176,0.2080599225735791,0.2043121028191089,0.2052801330616765,0.19122333930873406,0.1689331503413791,0.1461740212828476,0.1504585119649995,0.1693685067246327,0.19062505754716597,0.20321837270799326,0.21718478787145176,0.2511837964072589,0.275862250226768,0.2766962605878348,0.26969603932569913,0.25881551286064725,0.23721561205163894,0.22421817160613222,0.220516242878358,21.4259503069,3230,Member State,United States of America,259,3000,22.0047163434,000200000000000000d7,Kansas,1000,NO
