DOY,NIRv
1,0.036456860040608
9,0.0366284514894548
17,0.0398769533707348
25,0.0403036569487247
33,0.045779658391045
41,0.0437878165272601
49,0.0429501583532232
57,0.0333489704960168
65,0.035448218548693
73,0.0413973908434411
81,0.0477387092901853
89,0.0573651338031162
97,0.0586543801123814
105,0.0679858516621203
113,0.0745914526890515
121,0.1023305907231067
129,0.1232171489031454
137,0.1363600375597642
145,
153,0.1415609782168839
161,0.1453338243562112
169,0.2397503660745446
177,0.2647310674317078
185,0.3270818878575092
193,0.3434374951979544
201,0.3567887028091917
209,0.3537760971787461
217,0.374733130577605
225,0.3724183258719161
233,0.3226026310148169
241,0.2989523473776433
249,0.2165103825574184
257,0.1869917017077939
265,0.1168563664923349
273,0.1167263708721832
281,0.106880383131543
289,0.1001798215242286
297,0.0803974645899598
305,0.0766558367149137
313,0.0768743632619147
321,0.0730063785581905
329,0.0678356061219925
337,0.0661817902573521
345,0.0713207388367214
353,0.066344953436313
361,0.0340434953898061
