DOY,NIRv
1,0.0631391936133097
9,0.0687107880519546
17,0.067467481935518
25,0.0575997184433625
33,0.0581335806692316
41,0.0610181893685743
49,0.0613527641565665
57,0.0645346185265675
65,0.0653175638155602
73,0.0803653198819452
81,0.0907418925853786
89,0.0990921760671613
97,0.1148568972264935
105,0.1167841210579709
113,0.1282961426595009
121,0.1325135631691794
129,0.1438415301106295
137,0.1621066328226943
145,0.1695884884419331
153,0.1863090883640676
161,0.1996886614741254
169,0.2504855800294653
177,0.3488946855387864
185,0.3670151765923514
193,0.3852125456452134
201,0.4208010153805437
209,0.4294767426963998
217,0.4380983514304352
225,0.4322081442104716
233,0.3943307264986688
241,0.349519913862732
249,0.2577223520373249
257,0.2471225224568738
265,0.1467413306079199
273,0.1249847032593042
281,0.1074371854809458
289,0.0900223829426648
297,0.0831975363431299
305,0.0818556501819431
313,0.0781617086359771
321,0.0768033039731286
329,0.0743203024310542
337,0.0718115772013123
345,0.0758690301437733
353,0.0752030820849037
361,0.0750231842924048
