DOY,NIRv
1,0.038792595526996
9,0.038780704520034
17,0.0256781338516613
25,0.0308944930790478
33,0.0326318791271801
41,0.034876442723117
49,0.0379586397227324
57,0.0212232086049477
65,0.0407370796011168
73,0.0426135817975723
81,0.0420648905152664
89,0.0447606021744017
97,0.0495945623862571
105,0.0519772187652669
113,0.0626604678207853
121,0.0770897184954316
129,0.0941450986837362
137,0.1186220810159992
145,0.1398724590550012
153,0.1420305716325605
161,0.1797934912370157
169,0.2016706089179832
177,0.2737546890976027
185,0.3224449581108161
193,0.3473002364735159
201,0.345156144024444
209,0.3602652425567851
217,0.4335426243537071
225,0.4071862897387885
233,0.3832977757807697
241,0.3615850606939355
249,0.2860671200256512
257,0.2140892181285682
265,0.1630974415831464
273,0.1161042032014466
281,0.1083399886021438
289,0.086915513295241
297,0.0811907498309326
305,0.0718648361060447
313,0.0507836223537972
321,0.053069797102415
329,0.0525673549401851
337,0.0518509317419282
345,0.0377158098089332
353,0.0145124687249321
361,0.0184373528296036
