DOY,NIRv
1,0.0875725572595485
9,0.0868835326088568
17,0.0825709753881172
25,0.0800425370287368
33,0.0730594820663591
41,0.0732589324097364
49,0.074915900535139
57,0.0746847184821776
65,0.0924801223624583
73,0.0991641241624248
81,0.1049117424700979
89,0.1217903183352338
97,0.1364274657588629
105,0.1479174466990724
113,0.1647619757560466
121,0.1837069339630881
129,0.1864710462103061
137,0.1990106490245806
145,0.2184526986686009
153,0.2596881812663211
161,0.2814389432177749
169,0.3163782898276345
177,0.359921510121018
185,0.3655007372956763
193,0.3603998111726903
201,0.3563988418950578
209,0.3849202054709625
217,0.3816825056327891
225,0.3717427431752307
233,0.34578062556423
241,0.3092600256499727
249,0.2853994826550979
257,0.2353899796385057
265,0.1986623651347219
273,0.1635610554207316
281,0.1319031707259145
289,0.1032782698670802
297,0.0903215573740603
305,0.0893675685136262
313,0.0883675346030288
321,0.0831142193655979
329,0.0820478706431191
337,0.0716592346164822
345,0.0688616922693249
353,0.0690645439278261
361,0.0692444299020509
