DOY,NIRv
1,0.065247974772283
9,0.0691922561442928
17,0.0678411295286657
25,0.0693060019609077
33,0.0706936430515571
41,0.0877670929296242
49,0.0919696652449284
57,0.0895441777897063
65,0.0951133298236316
73,0.095526463848676
81,0.097253722506501
89,0.120077956846166
97,0.1324474116719309
105,0.1673955397273387
113,0.1674891374327502
121,0.1623355878646142
129,0.2347488171386231
137,0.2362604179076057
145,
153,0.3072217203459201
161,0.3277953136271309
169,0.3394868454611362
177,0.3539263224999099
185,0.3930313061370636
193,0.3843309690315805
201,0.3715186969692574
209,0.3583059297346156
217,0.3303652662104832
225,0.3183062159438404
233,0.2886471053282155
241,0.2600363061346198
249,0.235035048223265
257,0.2099958008861251
265,0.1538446577707247
273,0.1463046760760419
281,0.1429909206950567
289,0.1398938764564472
297,0.1041679125352014
305,0.1023794356069322
313,0.0881942189177938
321,0.0890633656899885
329,0.086404929185525
337,0.0874897094712751
345,0.0897192987347789
353,0.0900224357604122
361,0.0903943329973392
