DOY,NIRv
1,0.0744636339986349
9,0.0809710472452211
17,0.0804948116629427
25,0.0793835321015351
33,0.0777268343697737
41,0.0907173542530246
49,0.0874551591695124
57,0.0885064352321768
65,0.0825252762889262
73,0.0836839509425949
81,0.0929688322378216
89,0.1104305735225265
97,0.1218028774941772
105,0.1249800230930106
113,0.1269538128765645
121,0.123649431241153
129,0.1265109720384522
137,0.1366914899177047
145,0.1523882721773039
153,0.2030646717349706
161,0.231344074298461
169,0.2589947919003285
177,0.3103369776043162
185,0.3650103517378872
193,0.3846975118352311
201,0.3914857209846785
209,0.3731227633932357
217,0.3805938336109824
225,0.3722124477151816
233,0.354946263584806
241,0.3169318191383833
249,0.3152094945086596
257,0.2089066196534901
265,0.1910451709229765
273,0.151707979548001
281,0.103920731653067
289,0.0876251790910836
297,0.0903912461414105
305,0.0911705313637458
313,0.0882703428760722
321,0.0891858782676703
329,0.0868113440381295
337,0.08074945245572
345,0.0809202509449935
353,0.0829568782887822
361,0.0783795506265831
