,0
1,0.059333213134689894
2,0.05945096278916148
3,0.059601923634720354
4,0.05977030571936999
5,0.059941846943518
6,0.060103799494447364
7,0.060244910803546534
8,0.06035539902629832
9,0.060429413883926815
10,0.060458566521748094
11,0.06043617017026377
12,0.06035715890632505
13,0.06021800241832608
14,0.06001661677542711
15,0.05975227120080692
16,0.05942549084894487
17,0.05904724548529326
18,0.05861484536751962
19,0.05812780085084843
20,0.057587579353689036
21,0.05699736385187927
22,0.056361812901544454
23,0.05568682219057205
24,0.05497928761870184
25,0.054238149416148546
26,0.053476686213638054
27,0.0527072926733721
28,0.051949995914402414
29,0.051219564608007966
30,0.05053044679125657
31,0.04989673133103536
32,0.0493321086896881
33,0.048856827640687925
34,0.048479579962380843
35,0.04820948595597538
36,0.048022743627958275
37,0.04791169384222638
38,0.04786522731740457
39,0.04786834189552093
40,0.04790169187996507
41,0.047958112127011746
42,0.047998279587951415
43,0.04797943113983662
44,0.047943041792852095
45,0.047883147245202616
46,0.04779742560861308
47,0.04768731813650504
48,0.047558182446035616
49,0.04742698330677041
50,0.047303122745787386
51,0.04720159155185914
52,0.047095301468167206
53,0.046986183603330435
54,0.04687740503869852
55,0.046773206633895864
56,0.04667876137563701
57,0.04660219347562465
58,0.04654894894089754
59,0.04652539444661082
60,0.04653441004427082
61,0.04658171848470824
62,0.046673309369751
63,0.04681537447755088
64,0.047014263422664584
65,0.04727413951997334
66,0.04760296978580672
67,0.04800855342693943
68,0.048482487095551335
69,0.04902411129467325
70,0.04963118141158889
71,0.050299842080013535
72,0.051024614972688294
73,0.051796519781303035
74,0.05260794616456459
75,0.053449449799278126
76,0.05432493726243526
77,0.05522935044383967
78,0.056157616879755956
79,0.05710489709470004
80,0.058066849441454634
81,0.05907817630295331
82,0.060114075614332366
83,0.06115633164025089
84,0.06218098627677065
85,0.06317614796832066
86,0.0641347653935716
87,0.06505443389218428
88,0.06593723798400401
89,0.06674811892044837
90,0.06752202629424407
91,0.06829251364387894
92,0.06906286574611455
93,0.06985029143478062
94,0.07066926310784244
95,0.07153184022569946
96,0.07244799411643325
97,0.07340968137985053
98,0.07443315746936162
99,0.0755313679212958
100,0.07670149537378088
101,0.07794478266933352
102,0.07925944995851342
103,0.08064110405484363
104,0.0820831349682264
105,0.08374277219262284
106,0.0855134681090546
107,0.08731003795105208
108,0.08906297967546607
109,0.09072208602158488
110,0.0922524719285743
111,0.09363282658787254
112,0.0948537499247301
113,0.09577758440068611
114,0.09649494221626657
115,0.09708506815016597
116,0.09762047254096295
117,0.09816158581364699
118,0.09875973020028753
119,0.09945777472147958
120,0.10029079355948205
121,0.10128672782304872
122,0.10246705070395205
123,0.10384743602519954
124,0.10544168960854924
125,0.10725759582447271
126,0.10929950618969651
127,0.11156905223150691
128,0.11406586286190368
129,0.11675795277546054
130,0.11966081034904855
131,0.12278598697851972
132,0.12607592546633267
133,0.1295033738820882
134,0.13303365096087338
135,0.1366251390811155
136,0.14022974095830265
137,0.1437826091832043
138,0.14723014843168417
139,0.15051198629576806
140,0.15363339424911485
141,0.15655909855900263
142,0.15925582120846435
143,0.16169329180241696
144,0.16384524151803662
145,0.16570330798469715
146,0.16724459370243372
147,0.16845483015618348
148,0.16935729355614676
149,0.16997179631680956
150,0.1703319168050254
151,0.1704859757781167
152,0.17049801222014938
153,0.1704487255909505
154,0.17043653567109318
155,0.17057849989258045
156,0.17072409150886783
157,0.1708816480039926
158,0.17105106029368344
159,0.1712220353573947
160,0.17137225972549444
161,0.17155333870480324
162,0.17166175146116852
163,0.17158776908406959
164,0.17145223958058892
165,0.17124715960717327
166,0.17097289270292088
167,0.17063683394511192
168,0.17025211013518826
169,0.16978298945008305
170,0.16928141169061062
171,0.16879413053384887
172,0.1683623010809594
173,0.16802107122311544
174,0.16779917682553835
175,0.16771854072964093
176,0.16779387557327918
177,0.1679815553426582
178,0.16831029146880516
179,0.1687935363246533
180,0.16948239386957853
181,0.17038801890657868
182,0.17151270301699814
183,0.1728506186946407
184,0.17438855516541513
185,0.1760973977658282
186,0.17795673812762808
187,0.17993968804125135
188,0.18203224403616822
189,0.18420664941013037
190,0.1864330577576589
191,0.1886804981706814
192,0.1909178329826826
193,0.1931232536013959
194,0.19526314734866512
195,0.19730772214933684
196,0.19920940262119577
197,0.20093683975322757
198,0.20246258201495806
