DOY,NIRv
1,0.0264370899359673
9,0.0408559735654107
17,0.0479238743260843
25,0.0473667620732498
33,0.0376694056825123
41,0.0380024655314802
49,0.018869704001098
57,0.02170017167049
65,0.0306211514775812
73,0.0360292599356838
81,0.0306860305153352
89,0.0319624328847029
97,0.0378675636409322
105,0.0427172108969554
113,0.0484036264164271
121,0.0636344751266263
129,0.0784306800403306
137,0.0844130492568607
145,0.1241855650664202
153,0.1612646529332506
161,0.1899144133486612
169,0.2535882286249741
177,0.3173247830428987
185,0.345049196475432
193,0.34467996778654
201,0.3753901241980479
209,0.3515999128027608
217,0.3275245763806697
225,0.3072999951330074
233,0.2787146301091179
241,0.2630666051982161
249,0.2166137168810595
257,0.1362609004651666
265,0.1227151466348718
273,0.0862343751332663
281,0.0705878684150476
289,0.0694632576240371
297,0.063486693918084
305,0.0484280031616321
313,0.0331334535896701
321,0.0398218353864573
329,0.0415356978743687
337,0.044532425886792
345,0.0509090666513121
353,0.0592234069326706
361,0.0293094757347638
