DOY,NIRv
1,0.0917054688801938
9,0.0811690162972972
17,0.0846186273467703
25,0.0799026543936442
33,0.0806708585206058
41,0.0725454643547672
49,0.0800319116526159
57,0.0971190502760492
65,0.1038977528116024
73,0.1259845825517134
81,0.1305545561105659
89,0.1536596493325193
97,0.1579767844315272
105,0.1743514472607474
113,0.182079679596828
121,0.1940732791475017
129,0.1913489036899243
137,0.1820397124264504
145,0.1723339700835896
153,0.1916332544061304
161,0.224951457085666
169,0.262805124808843
177,0.2714945172278437
185,0.2874546495266501
193,0.3096713948422194
201,0.364251571890931
209,0.3699606514523249
217,0.3657565757111757
225,0.3526166059980551
233,0.3319055550830205
241,0.3070577231357357
249,0.3012334693819243
257,0.261910675761998
265,0.2248558798587054
273,0.186569322374563
281,0.1558547183458096
289,0.1367150126593158
297,0.1003492851951024
305,0.1016730503198786
313,0.0998624869281521
321,0.0979626749353131
